rho,S_x1,S_x2,S_xy1,S_xy2,Fx2_per_V,Fy2_per_V,Fz2_per_V,Fx_per_sqrtV,Fy_per_sqrtV,Fz_per_sqrtV
7.535860281534334515e-01,3.866109906939438345e-01,4.598829035480470062e-01,3.396471537291523290e-01,2.719111735605374558e-01,2.639678030303038159e-01,2.851858428030315529e-01,3.196910511363618146e-01,1.621778161931016482e-01,-1.569078871553807042e-01,1.334482030519756612e-01
7.538754343538697222e-01,3.113978776222971478e-01,3.593997453935751651e-01,3.954618279306743589e-01,3.461813855168641707e-01,3.168501420454554185e-01,2.833214962121220482e-01,3.791133996212101565e-01,5.150930640095354590e-02,1.387181320896967995e-01,9.910866545133993621e-02
7.538599450079312980e-01,2.999754967082752244e-01,3.584760559851060679e-01,3.461063576049734358e-01,3.067204034346607266e-01,3.264973958333307613e-01,3.608842329545433047e-01,3.707386363636367421e-01,-1.045485921999557005e-01,1.966873515046323184e-01,-1.693177200506593982e-01
7.532916490577263868e-01,5.015655053465971625e-01,4.346783695710241258e-01,3.177511060773339779e-01,3.177676300256465636e-01,1.866418087121227698e-01,3.340435606060587204e-01,3.407907196969660046e-01,-1.650677772783038233e-01,-1.458580359472553545e-01,-1.461980313690458555e-02
7.532464853858844567e-01,3.117084188149812918e-01,3.234826311639932284e-01,2.749461693538542972e-01,4.074941644400140173e-01,4.332682291666613561e-01,4.672703598484793663e-01,4.180279356060586649e-01,3.517252638401729414e-01,1.716976880031794994e-01,1.754376376428522233e-01
7.542476677936401641e-01,4.663247484613338156e-01,3.323835831879405900e-01,4.245201370952493281e-01,3.823830015464115273e-01,3.391927083333335369e-01,4.276160037878807829e-01,4.525923295454519213e-01,-3.977946434925132974e-02,-1.611578299277361959e-01,-1.019986265365410011e-02
7.531587124255695320e-01,3.374186234682359231e-01,2.895622880887695483e-01,3.579313274127154942e-01,3.914008137873700721e-01,4.646661931818124591e-01,4.465553977272683772e-01,3.070253314393934785e-01,2.339168501904702602e-01,6.153917134371367226e-02,4.368941169981867961e-02
7.535830661557041399e-01,3.511302485616589752e-01,3.996026609338207414e-01,2.875630958016526795e-01,4.057056359401182144e-01,1.888908617424261416e-01,4.454012784090878863e-01,2.570134943181835996e-01,-8.142890351833922957e-02,3.425453874518855080e-01,-4.606937965233802446e-02
7.543768000250425931e-01,4.073974912119893155e-01,3.657840822827769789e-01,4.229982079038965281e-01,4.242152143175048629e-01,4.236505681818173996e-01,4.278823390151482720e-01,3.581616950757582907e-01,2.107971615088491749e-02,5.269929037720708087e-03,-2.908660833400386614e-01
7.548903397786401737e-01,4.089541649870601647e-01,3.542008221896394971e-01,3.353604879356214541e-01,3.379210494264862086e-01,4.838719223484816978e-01,3.879320549242405991e-01,3.024384469696971278e-01,-4.810935218306886668e-02,1.762876261973231884e-01,5.643924001688622322e-02
7.545004702239321848e-01,3.637094166480979163e-01,4.181173418179560675e-01,5.574937965888954183e-01,3.802265677609545924e-01,3.902402935606071321e-01,2.923473011363632579e-01,2.841796875000026090e-01,1.266482946162066636e-01,-4.130944374729930008e-02,1.596278505296885031e-01
7.542661463116018261e-01,3.062832523494198322e-01,3.004338803420660842e-01,3.216874504046757233e-01,3.411179314961325648e-01,2.210582386363655061e-01,3.269708806818177327e-01,3.221768465909061741e-01,-1.631978024584663026e-02,1.902274384906510185e-01,8.448886231443503148e-02
7.540000284786585460e-01,3.011409151389022876e-01,4.100434004341291239e-01,4.595149547996200123e-01,3.234306911285728670e-01,4.604640151515143054e-01,2.538174715909110590e-01,3.314985795454551409e-01,2.247369738021808006e-01,7.190903170826178081e-02,-1.206983747349073544e-01
7.537869276876878466e-01,2.969902441374063229e-01,3.404163851037675936e-01,3.859825772558756474e-01,3.558712319782105782e-01,2.388435132575767450e-01,2.517755681818193980e-01,2.367424242424258085e-01,-6.034918736745366330e-02,-9.077877761752224661e-02,1.043785944890610745e-01
7.540735077618432314e-01,3.479564806240299513e-01,3.631531382106094608e-01,3.525387439561283309e-01,3.796420712706465861e-01,5.152107007575730258e-01,3.608250473484794218e-01,2.910748106060567220e-01,-4.300942085624159250e-01,-3.286055751585558737e-01,-7.445899737167535615e-02
7.534816245269501112e-01,3.458712956343278355e-01,3.777201824582727685e-01,2.887144390830141405e-01,3.231021313816693219e-01,3.947088068181781595e-01,2.734079071969707231e-01,2.909268465909087831e-01,1.217183610002730842e-01,-2.419067426024993916e-01,1.025086196692246848e-01
7.543236742859005250e-01,3.435686556681271098e-01,3.252302195819924968e-01,3.459439737057716791e-01,3.695711440864309916e-01,4.515269886363630358e-01,3.207563920454539197e-01,3.626302083333310389e-01,1.822375460786213874e-01,-2.838961771933690842e-02,-2.104571660870645511e-01
7.534432816021768842e-01,3.389122529894193492e-01,3.600835422867859070e-01,3.549236112192378778e-01,3.728089201931765184e-01,1.954604640151530182e-01,4.302793560606057444e-01,6.112097537878797837e-01,5.116931097916463389e-02,-6.493912556159862903e-02,-7.411900194988724211e-02
7.538386947122779347e-01,3.958861289334308919e-01,3.371780521392925278e-01,4.036748972873712704e-01,3.131367118438033725e-01,3.517400568181790477e-01,4.375295928030247250e-01,2.320371685606083534e-01,2.189570516317772830e-01,2.021272782532474721e-01,-2.702963603218349817e-02
7.538546731954517410e-01,4.176977726114655676e-01,3.639339140978948284e-01,3.245342335749107909e-01,2.838880330005462693e-01,4.799360795454535866e-01,3.682528409090911059e-01,2.550899621212132651e-01,-6.765908893590591444e-02,-1.200183838913309042e-01,-2.277969325982770118e-02
7.533879003968720900e-01,3.595730253079587047e-01,3.369527717466400119e-01,4.152436642513257503e-01,2.797602416132427550e-01,4.361979166666645202e-01,3.864820075757523510e-01,3.363813920454529205e-01,-1.489179947433513507e-01,-2.604364930899719655e-01,-3.552952157689574092e-02
7.545956345914361929e-01,4.098012052276793216e-01,4.427231748541631817e-01,3.759643843734081226e-01,4.018055584216095877e-01,2.956321022727271819e-01,4.185310132575678077e-01,4.637192234848461214e-01,-2.141971157267365602e-02,-2.549965663413675948e-03,-2.294969097072197262e-01
7.540420127584385179e-01,3.155372041794053395e-01,3.695623195648854442e-01,3.739979080545388634e-01,3.738426619904363646e-01,2.869022253787889554e-01,3.697324810606051337e-01,2.358842329545468020e-01,-1.242683266636869510e-01,1.033586082236957332e-01,-2.701263626109418614e-01
7.530111288504878209e-01,3.189362291272603844e-01,3.630411197843648741e-01,4.681180445716771055e-01,4.037590982747395474e-01,4.563506155303013734e-01,4.188861268939368943e-01,4.772727272727239067e-01,-2.226970012714488481e-02,-4.164943916908762228e-02,-2.706363557436238243e-01
7.541961181633839439e-01,2.745068895623405947e-01,3.336508025033976255e-01,3.245706859091142538e-01,3.891131003127525911e-01,4.265210700757567919e-01,2.370383522727293468e-01,3.090672348484824195e-01,-1.195083907586479283e-01,1.784975964389487468e-01,1.427980771511577068e-02
7.537032580453306707e-01,3.605401073817648405e-01,3.204182855027732924e-01,3.874504008738540173e-01,3.956005255557952793e-01,3.800011837121163305e-01,2.772253787878789510e-01,2.902758049242422644e-01,1.569078871553802879e-01,1.257983060617347826e-01,-1.504479741413994320e-01
7.535473319628773758e-01,3.581612531040241909e-01,2.822591089968022882e-01,3.090807945081457953e-01,2.489827469956168438e-01,3.234789299242438743e-01,5.027521306818135693e-01,6.061197916666645202e-01,5.490926061883888432e-02,-7.428899966078118811e-02,-1.427980771511526067e-02
7.538021181164302753e-01,3.140682887344986574e-01,3.223708688186887050e-01,4.019419504525597042e-01,4.192144241035397068e-01,4.736624053030283332e-01,2.824928977272738728e-01,3.107836174242420424e-01,2.917160718945103204e-01,-6.085918050013608416e-02,-1.597978482405807907e-02
7.541234812832154910e-01,3.575174248657169151e-01,4.541635504843269389e-01,2.893106362879087623e-01,2.899659846930870422e-01,2.714843749999996114e-01,4.578598484848439565e-01,4.605823863636345772e-01,2.379967952519277188e-03,2.298369051290082010e-01,2.679163923693180793e-01
7.532580888081886750e-01,3.433348707100316588e-01,3.451037445764900680e-01,3.439052896238171120e-01,2.354751192212074240e-01,3.014618844696975164e-01,2.874053030303024836e-01,2.980883049242436522e-01,-7.088904544289607867e-02,-6.935906604484892712e-02,-2.600964976681840318e-02
7.536966546925866206e-01,3.171746045391443669e-01,3.144496280594649140e-01,3.155325158764602511e-01,3.835480875397346279e-01,2.341382575757595674e-01,3.785215435606015255e-01,5.603693181818170110e-01,-3.785491885233138731e-16,-1.229083449765325936e-01,-4.249942772355912168e-02
7.542021236817246788e-01,4.235684517782007386e-01,3.054644235938148711e-01,4.345116320867151716e-01,4.394463151088349173e-01,5.763198390151502704e-01,2.781427556818185653e-01,5.626775568181797693e-01,5.315828419662734783e-01,-3.892947579477996911e-02,1.893774499361800534e-01
7.536161916165804442e-01,3.100690000775189747e-01,4.455933832946126771e-01,3.730213150970712044e-01,4.106214189711493989e-01,3.745857007575733588e-01,2.967270359848476757e-01,4.922762784090902177e-01,-1.910774270451217061e-01,-7.258902255183945218e-02,-6.918906833395348233e-02
7.535015704566341288e-01,4.369949374477160031e-01,3.909405611236451694e-01,3.723893655692467886e-01,4.269022813159299434e-01,4.438032670454511996e-01,2.886482007575772446e-01,4.472952178030292214e-01,1.130484777446670308e-01,-5.643924001688631342e-02,-3.569951928778734504e-03
7.541022581618478382e-01,4.474347649320784548e-01,3.120986367276352702e-01,3.969648512183601707e-01,4.764183563820499345e-01,4.460523200757524065e-01,4.038825757575730258e-01,2.318892045454566953e-01,-1.677877406526112614e-01,6.833907977948293355e-02,3.399954217884654066e-03
7.539755987909384505e-01,3.964749660374158324e-01,3.553984341867614805e-01,3.622154330513674969e-01,3.619005856005927391e-01,3.145419034090890520e-01,4.221413352272702091e-01,3.776633522727263492e-01,-4.300942085624170214e-02,2.391867792281913152e-01,-1.019986265365437940e-02
