rho,S_x1,S_x2,S_xy1,S_xy2,Fx2_per_V,Fy2_per_V,Fz2_per_V,Fx_per_sqrtV,Fy_per_sqrtV,Fz_per_sqrtV
7.511773213286153661e-01,3.735832955495324570e-01,3.871914127155086094e-01,4.733575105884162415e-01,3.021234544362786933e-01,3.085363051470612628e-01,3.118681066176494654e-01,4.707605698529419014e-01,-5.921279908113285737e-03,1.219783661071403708e-01,1.025565680085282483e-01
7.536679234301877361e-01,3.581204979973648395e-01,3.319753356226251562e-01,3.249590382060221772e-01,3.663056697879735202e-01,2.959558823529431781e-01,3.653492647058828036e-01,3.186465992647098955e-01,3.079065552219076296e-02,-2.340089819686493045e-01,-2.460883929812018311e-01
7.562064293710539786e-01,3.731219031881260473e-01,3.206725617841136855e-01,3.261988032902484735e-01,3.623861824026917144e-01,2.873965992647074530e-01,3.875804227941195279e-01,3.398437500000015543e-01,-5.044930481712737308e-02,-3.623823303765550535e-02,-7.626608521650288242e-02
7.553461479747635154e-01,3.307908910266604829e-01,4.089778772500011761e-01,2.812587215129946916e-01,2.775718167064866737e-01,3.427159926470619289e-01,2.319623161764727826e-01,1.925551470588253988e-01,-1.525321704330062367e-01,1.212678125181672339e-01,9.947750245630855581e-02
7.537830119071854407e-01,5.345073902485690809e-01,3.610893837733158973e-01,3.970381029128772776e-01,4.172558487957547801e-01,4.613970588235270509e-01,3.173253676470607632e-01,2.728630514705910337e-01,9.000345460332642711e-02,1.421107177947303346e-02,-7.579238282385390713e-02
7.554002137187036947e-01,2.794881796701946808e-01,3.007951994613026758e-01,3.003274913999738338e-01,4.534282886862782691e-01,4.788602941176475225e-01,2.258157169117674945e-01,3.382927389705915333e-01,-1.463740393285696550e-01,-7.887144837607280856e-02,9.734584168938822946e-02
7.522439271448211340e-01,4.316779228967721482e-01,4.641638093087684380e-01,3.959184552932208945e-01,4.334066504757006499e-01,2.380514705882374460e-01,3.612706801470586537e-01,4.069393382352939903e-01,-1.255311340520082475e-01,-2.626679767239193386e-01,-2.145871838700369738e-01
7.551064300071241853e-01,3.950449831936717615e-01,4.165279792957572447e-01,3.804260912238448533e-01,3.433944131054366689e-01,3.440946691176482441e-01,4.053883272058846354e-01,4.740923713235289383e-01,-6.205501343703025141e-02,-1.774015460470826921e-01,-2.091396063545720163e-01
7.523321815209639274e-01,2.795706737211263726e-01,3.663655797848399676e-01,4.175789571459383454e-01,3.750437878722113760e-01,3.928653492647066758e-01,3.314568014705884802e-01,5.689338235294103541e-01,1.882967010780129125e-01,-2.794844116629616182e-02,2.733262805585265354e-01
7.546919922272532499e-01,4.016209236126346838e-01,4.531123688881343314e-01,3.458402772720792773e-01,3.542461661185718480e-01,2.987706801470615403e-01,3.878676470588259262e-01,3.062959558823543094e-01,-1.698223077646990598e-01,-4.405432251636508950e-02,1.042145263828001683e-02
7.540473774933870166e-01,4.312812877355818864e-01,3.664063322858599481e-01,3.338693355354922510e-01,2.959480939675646627e-01,2.508042279411794029e-01,2.986557904411787367e-01,2.616613051470604856e-01,-7.958200196504704171e-02,-1.113200622725398284e-02,-7.271331727163467262e-02
7.533047685986159481e-01,3.235789016773463200e-01,3.845648119492754424e-01,4.596541475937185872e-01,2.529292075607373347e-01,2.863625919117668839e-01,3.345588235294134072e-01,3.048598345588275360e-01,1.783489508323816419e-01,2.411145178583855853e-01,2.489306073370968209e-01
7.549738496717884884e-01,3.260009330785941239e-01,2.968419646077308793e-01,4.037571893049039518e-01,4.016167571848394680e-01,2.099609375000019706e-01,5.096507352941191948e-01,4.194623161764705621e-01,5.281781678037315853e-02,-8.810864503273020676e-02,1.340577771196929946e-01
7.545119055948548148e-01,3.484318771519390734e-01,4.245143281763306131e-01,3.654420792532253048e-01,4.296599157158297877e-01,4.127412683823561412e-01,2.775160845588254266e-01,4.004480698529429006e-01,-1.527690216293308978e-01,-1.011354608305808783e-01,-3.398814667257226141e-01
7.520254776867472124e-01,4.321203214948404758e-01,3.827690665488189259e-01,3.922153598415989428e-01,3.250802374544587425e-01,3.809168198529427340e-01,2.998621323529422900e-01,2.784352022058844689e-01,-1.556112359852249993e-01,7.910829957239785826e-02,1.849807843294698773e-01
7.536450647516743651e-01,3.657875305706427271e-01,3.625218221645483130e-01,2.893370495787984109e-01,3.193063788647346191e-01,4.904067095588241498e-01,4.372702205882388893e-01,4.542164522058855236e-01,8.076625794666995872e-02,2.292719580421597736e-01,-1.352420331013146904e-01
7.549845833121295868e-01,3.604337596987081671e-01,2.879743382957525299e-01,3.500641822486843524e-01,2.911738803770275719e-01,2.850413602941203606e-01,3.109489889705902010e-01,5.022977941176468564e-01,1.477951465065161230e-01,5.447577515464058044e-03,-7.626608521650263262e-02
7.553737771600858020e-01,3.809577959350557985e-01,4.375914587860117999e-01,3.387292219252809322e-01,3.630948234069854008e-01,5.459558823529424565e-01,2.961282169117676610e-01,5.419347426470609852e-01,1.875861474890389569e-01,-1.451897833469444066e-01,2.221664221524219385e-01
7.538183931660920045e-01,3.805894073270994493e-01,3.695996682627520347e-01,3.468419203129665673e-01,3.419416532725214619e-01,2.562614889705901455e-01,2.588465073529432892e-01,2.461511948529429561e-01,-1.797700580103289147e-01,-1.061093359533959168e-01,-1.082409967203169371e-01
7.549370770150615195e-01,3.030057714874827557e-01,3.612689016450900681e-01,3.091604453299705568e-01,3.043697723236261088e-01,3.085363051470601525e-01,4.784007352941194169e-01,3.205997242647077305e-01,-1.409264618131034486e-01,-1.032671215975014961e-01,7.413442444958205646e-02
7.551056349226598075e-01,3.603211449038342673e-01,3.577067086464731926e-01,3.489932513682067472e-01,4.482659067637222994e-01,3.443818933823565298e-01,3.863166360294131851e-01,2.494255514705917276e-01,9.355622254819397077e-02,-1.963496417530460891e-01,-2.254823389009656676e-01
7.533689716695519678e-01,3.590693553675328165e-01,4.814675161218533450e-01,4.160420161710084441e-01,3.462346454921684247e-01,2.240349264705910060e-01,5.661190257352893829e-01,4.666819852941204716e-01,-1.089515503092898865e-02,4.192266174944464519e-02,8.574013306948541357e-02
7.539642911662965963e-01,3.633896088150830317e-01,4.199090166121233203e-01,3.085262013916734158e-01,3.787859030204095978e-01,2.992302389705894794e-01,4.061351102941210822e-01,3.216337316176479666e-01,1.532427240219795539e-01,-6.868684693411881981e-02,1.823754211698988201e-02
7.519121781498062651e-01,3.287747754469085848e-01,3.837201203627783608e-01,3.302210809111241208e-01,4.309661191460068541e-01,2.923943014705892574e-01,2.926240808823546424e-01,2.522977941176494099e-01,-1.387948010461825810e-01,3.742248901927792970e-02,1.942179809861252493e-02
7.525357231452278750e-01,4.370417278541650630e-01,3.719854620034522275e-01,4.523780429632976996e-01,3.722487829441213925e-01,3.877527573529416238e-01,4.559972426470567664e-01,4.694967830882361692e-01,4.737023926490886543e-03,-7.389757325325775617e-02,3.616717767875786138e-01
7.557486594875818531e-01,4.073553120793525495e-01,3.624189248766617188e-01,3.898575157613009545e-01,4.482571129599535742e-01,3.554113051470608742e-01,3.871208639705883692e-01,2.257008272058850518e-01,-1.729013733169153591e-02,2.550887384415339576e-01,4.902819763918043333e-02
7.568148677615488262e-01,2.842643292083964490e-01,3.323858482032260309e-01,3.129759233973624655e-01,3.611027098710316019e-01,2.186925551470610130e-01,3.269186580882365578e-01,3.821806066176491323e-01,4.144895935679539928e-02,1.276627948189295314e-01,1.830859747588729214e-01
7.527903489466689635e-01,3.001923309676292062e-01,3.446834782840423328e-01,3.324095206549344539e-01,3.172201494501172281e-01,3.326631433823559192e-01,2.029526654411784592e-01,4.428998161764717278e-01,-1.418738665984017322e-01,-3.339601868176048094e-02,-1.563217895742004537e-01
7.554685909831063695e-01,3.811436316873908492e-01,3.152465242649639676e-01,4.185061745010301149e-01,4.340440425826644355e-01,3.669577205882378346e-01,4.315831801470604856e-01,4.597311580882360027e-01,1.885335522743379899e-01,-9.166141297759893003e-02,-1.395053546351565643e-01
7.516466199369092882e-01,4.011939626457645125e-01,3.505032124815398165e-01,4.039209803541367605e-01,3.330919809530643594e-01,3.176125919117656626e-01,3.997587316176495764e-01,3.832720588235313808e-01,1.063461871497200922e-01,-9.639843690408912702e-02,-2.174293982259319080e-01
7.560561584062744922e-01,3.497465420401318914e-01,3.985653006425907141e-01,3.027191963460750257e-01,3.509409239219027365e-01,2.418428308823549477e-01,5.384880514705856491e-01,4.585248161764720054e-01,-4.500172730166320662e-02,1.212678125181669703e-01,4.879134644285711836e-02
7.552702174078991249e-01,4.468250626588756158e-01,3.352318904838474389e-01,4.196669903648432287e-01,3.941948713216897882e-01,4.000459558823561412e-01,2.559168198529443994e-01,4.791475183823538653e-01,-1.023197168122032541e-01,-2.015603680721878566e-01,-1.634273254639412309e-02
7.538464198936483118e-01,4.475759407550307101e-01,3.386060897169730355e-01,3.867941814276380508e-01,3.071803734328134583e-01,3.270335477941204716e-01,3.547219669117678276e-01,3.376034007352933797e-01,1.551375335925768983e-01,-7.839774598342427736e-02,4.381747132004052553e-02
7.532791271244635434e-01,3.710333433945720016e-01,3.799944495096196917e-01,3.134751511146568470e-01,5.070841629334281730e-01,1.445886948529427896e-01,3.236443014705899235e-01,5.295266544117619434e-01,1.338209259233680559e-01,-1.549006823962521540e-01,1.501636584697617349e-01
7.545431126602925032e-01,3.095558334517234389e-01,3.789755841840296013e-01,3.990948269567521911e-01,3.391632441264983422e-01,3.905675551470597640e-01,3.214039522058860232e-01,5.971966911764711172e-01,-8.076625794666852931e-02,-6.868684693411738519e-03,-3.183280078601856133e-01
7.536311507734594350e-01,3.144187591028042017e-01,3.730214408620636801e-01,4.648657200203956674e-01,3.318851357502247690e-01,4.342256433823550865e-01,5.173483455882383897e-01,3.035960477941189173e-01,3.150120911116430916e-02,-3.415394250999932435e-01,8.218736512461682908e-02
7.533779163698343107e-01,4.072336828436576295e-01,3.739473138887703385e-01,3.565270461187990958e-01,4.911965374142375218e-01,3.394416360294124635e-01,3.898782169117679386e-01,4.125689338235310477e-01,-2.366143451282201327e-01,-2.721420245769012869e-01,-1.681643493904262376e-01
7.540263077549347326e-01,2.792714941145983953e-01,3.490946438874521496e-01,3.974262314162488874e-01,3.229264083979220268e-01,3.841337316176477445e-01,3.964269301470598195e-01,3.401884191176491323e-01,1.475582953101922112e-01,2.394565594841126244e-01,1.368999914755867908e-01
7.559178137085336147e-01,3.744373874762371712e-01,3.640821582966446979e-01,3.355274888549588108e-01,4.194454695477413120e-01,4.908088235294126855e-01,3.531709558823533102e-01,4.100413602941174185e-01,-2.534307800672597200e-01,6.489722779292483867e-02,-1.444792297579719775e-01
7.553173261627311730e-01,3.659893623426785925e-01,3.322281306492138597e-01,3.767392150874228074e-01,4.198072483150183110e-01,3.865464154411791808e-01,2.886029411764713393e-01,4.306066176470572104e-01,-1.688749029793999434e-01,2.017972192685120181e-01,-2.368511963245431839e-01
7.540672546051264691e-01,4.194979884379266832e-01,3.431336062803809761e-01,3.728656933206677682e-01,4.357185476064117102e-01,4.803538602941206381e-01,2.906135110294122414e-01,5.501493566176464123e-01,-1.847439331331394985e-02,2.503517145150426781e-01,-1.215046637144908404e-01
7.534814761220253176e-01,3.060451514996880840e-01,3.441667697376682433e-01,3.387203889992545514e-01,4.879974229677549458e-01,3.721852022058858567e-01,5.437155330882320614e-01,3.820657169117671059e-01,5.755484070686427839e-02,-3.578821576463874221e-01,9.260881776289645040e-02
7.536098822638889194e-01,3.056496788187490488e-01,3.919704830567262155e-01,3.575217965956912769e-01,4.437132722037040455e-01,3.006663602941190283e-01,5.006318933823563633e-01,5.202205882352949340e-01,2.790107092703130176e-01,-1.641378790529092191e-01,6.347612061497791280e-02
7.550724401460409130e-01,3.752564189246037629e-01,3.420619338797114550e-01,4.159159316906514414e-01,3.931477634423705125e-01,3.974609375000019984e-01,3.646599264705897014e-01,3.821231617647088408e-01,1.565586407705241989e-01,9.663528810041362160e-02,-9.284566895922094498e-02
7.544298131233438953e-01,2.642233039677522877e-01,3.557061765445900248e-01,4.101318568219765592e-01,3.213275204317858624e-01,4.304342830882370019e-01,4.519761029411774600e-01,3.303653492647081746e-01,1.911389154339058205e-01,1.354788842976387964e-01,2.134029278884147229e-01
7.545478831671071918e-01,3.190256877146311898e-01,3.424917056667338144e-01,3.805059829688771655e-01,3.888592065432126543e-01,3.072150735294136847e-01,3.864315257352962107e-01,3.922909007352962107e-01,-3.789619141192721030e-02,-1.965864929493734911e-02,4.287006653474256107e-02
7.526249713769589400e-01,3.570945419278103716e-01,3.880739432486787210e-01,3.479400126208153643e-01,3.143953323866956473e-01,4.295151654411767939e-01,3.349609375000038303e-01,3.139935661764721164e-01,-1.802437604029797358e-01,-7.508182923488083971e-02,-1.804806115993025095e-01
7.544258377010014671e-01,3.684539217200061834e-01,4.532539630771890704e-01,3.081534643932153372e-01,4.268755342571513012e-01,3.757467830882350590e-01,2.752757352941188618e-01,3.125574448529427340e-01,8.289791871358665257e-03,-2.842214355894598973e-03,1.229257708924381964e-01
7.528770131538787824e-01,4.933181345212137581e-01,2.869587436200798369e-01,3.996296262990577386e-01,4.332223359777770400e-01,4.425551470588260372e-01,4.168198529411791808e-01,4.170496323529421234e-01,-1.951653857714245877e-01,-7.958200196504644497e-02,2.842214355893484846e-03
7.522898432729494544e-01,3.587226519331336294e-01,3.733868720509589956e-01,3.929781493241785162e-01,3.075086302185653930e-01,2.191521139705901733e-01,2.659696691176492989e-01,3.258846507352968769e-01,5.708113831421485207e-02,1.705328613536717941e-01,7.887144837607343306e-02
7.527706706060436348e-01,3.473085433535506583e-01,4.283907092279843898e-01,3.534152764342798347e-01,3.628312385697869957e-01,4.146943933823519779e-01,6.422909007352947119e-01,3.081916360294132962e-01,-2.759316437180940884e-01,1.556112359852258875e-01,-1.243468780703850668e-01
7.533884512390576216e-01,3.457023522529870108e-01,3.408824925102153514e-01,3.713895484191619967e-01,3.437458705523229741e-01,2.915900735294146839e-01,3.228975183823547535e-01,4.150965073529407356e-01,2.463252441775296009e-02,1.717171173352954328e-01,1.657958374271812363e-01
7.536327409423959622e-01,3.604047586985053564e-01,3.575429464169557758e-01,3.528842715870575963e-01,3.973698437126921834e-01,2.814797794117664953e-01,2.995749080882378901e-01,6.443589154411757391e-01,7.626608521650343753e-02,4.476487610533880224e-02,-1.736119269058904180e-01
7.543612370878313156e-01,3.389296466096796689e-01,2.945800808531732207e-01,4.206739486238950110e-01,4.098498368037162276e-01,3.659237132352967103e-01,2.736098345588261482e-01,3.096277573529435667e-01,-5.589688233259252487e-02,-5.755484070686384818e-02,-1.894809570596516337e-03
7.562602963438860293e-01,3.961887239054793786e-01,3.698072832070599114e-01,3.629165685104544514e-01,3.253715669540040989e-01,3.282398897058863563e-01,4.786305147058832477e-01,3.609260110294145174e-01,1.781120996360572861e-01,-5.305466797669750045e-02,-1.271890924262785438e-01
7.540338610573982248e-01,4.512250572946341354e-01,4.154118434990847208e-01,3.608828298942237667e-01,4.072471542307735115e-01,2.320197610294146839e-01,3.592601102941216373e-01,4.285960477941209712e-01,3.765934021560249367e-02,-2.259560412936159057e-01,9.260881776289717204e-02
7.533162973234277526e-01,3.574865949423242095e-01,2.740314382474430266e-01,3.219760055960022571e-01,3.346073635040650029e-01,3.173828125000013323e-01,2.895795036764720054e-01,6.198299632352914923e-01,8.360847230256404639e-02,-1.371368426719113687e-01,2.027446240538098854e-01
7.544222598208865094e-01,4.264539886908518818e-01,3.339144997559114758e-01,4.412102297766750114e-01,3.420220252155327101e-01,2.890050551470609852e-01,6.408547794117660512e-01,2.174287683823545314e-01,-2.100870111398709106e-01,-1.596377063227422122e-01,3.434342346705880622e-02
7.551877273941594026e-01,4.208479717678044740e-01,4.284759713678896742e-01,3.460740284541874434e-01,3.981151312658245955e-01,2.624655330882361692e-01,4.412339154411795694e-01,2.524701286764718944e-01,1.113200622725404529e-02,1.087146991129659401e-01,-1.167676397879997829e-01
7.536866079152255704e-01,3.337205477538076615e-01,3.851127987592409263e-01,2.855577516742238142e-01,4.232969817409359958e-01,3.285845588235321579e-01,2.755055147058837473e-01,4.118221507352960997e-01,3.884359619722538293e-02,8.668753785478303109e-02,-2.486937561407742345e-02
7.551257108055139389e-01,3.337486801208038312e-01,3.536160818899163338e-01,3.588075797198529981e-01,4.518198847983286859e-01,3.574218750000016098e-01,5.287224264705879806e-01,3.677045036764722274e-01,-5.210726319139921681e-02,4.315428797033185604e-01,8.218736512461673194e-02
7.534534493944636813e-01,3.562599912775694655e-01,3.368496689163171243e-01,4.081801902620974531e-01,3.604644512460133954e-01,3.438074448529435112e-01,3.637982536764738928e-01,4.420955882352940458e-01,3.813304260825039343e-02,1.044513775791238996e-01,-2.539044824599115957e-01
7.538587437029329319e-01,4.097998938753706355e-01,3.250180150215034036e-01,4.095964065057889347e-01,3.699710996096450821e-01,2.612591911764724495e-01,4.361787683823542539e-01,6.092601102941138658e-01,2.477463513554737096e-01,8.123996033931804583e-02,6.347612061497716340e-02
7.537782414003683096e-01,3.325386784800224427e-01,3.444957554525918120e-01,3.670730873869408883e-01,3.698123522975468314e-01,3.875229779411764053e-01,4.171070772058838028e-01,4.383616727941199720e-01,-9.189826417392281399e-02,1.125043182541592274e-01,-1.276627948189297534e-01
7.547319452218617108e-01,3.241256000466937737e-01,4.413088495258793986e-01,3.494653732209243024e-01,3.965476587277960707e-01,3.742532169117681606e-01,3.249655330882347815e-01,3.223805147058834697e-01,2.124555231031164115e-01,-4.239636414209328047e-02,-1.108463598798866551e-01
7.544659894667177236e-01,3.858856540786730349e-01,3.107389295363127135e-01,2.847371416831471769e-01,3.338424162725442956e-01,2.003676470588261482e-01,3.048598345588247049e-01,3.143956801470612628e-01,-8.526643067683586930e-02,-5.755484070686420900e-02,2.228769757413949781e-01
7.543037922348878599e-01,3.548960818705784726e-01,2.589974262093602264e-01,4.031073656903555458e-01,3.690494695008041948e-01,5.249885110294112422e-01,3.593175551470594864e-01,2.914751838235319914e-01,-1.935074273971524317e-01,-1.811911651882764096e-01,2.145871838700373069e-01
7.549317101948906927e-01,3.663015572283918608e-01,4.440813711671082187e-01,3.755449764376576072e-01,4.440279131629744636e-01,4.105009191176485772e-01,3.418543198529410132e-01,3.335248161764719499e-01,1.686380517830751713e-01,-5.376522156567126176e-02,1.136885742357805588e-02
7.535568103755376779e-01,2.901171018949142422e-01,3.242582269259623451e-01,4.185280448034560119e-01,3.694677574313893764e-01,3.015280330882361692e-01,2.201286764705902843e-01,4.598460477941189173e-01,4.713338806858385216e-02,-1.444792297579726992e-01,-1.361894378866123911e-01
7.543107492239973233e-01,3.915972528902286753e-01,3.541536648631963269e-01,3.813570128745961685e-01,3.681493067972687605e-01,2.739545036764735042e-01,4.462316176470609852e-01,4.271599264705894794e-01,-8.171366273196746521e-02,2.553255896378590628e-01,-9.947750245630872235e-02
7.541024370929156895e-01,3.191070501378668323e-01,3.811333817924633660e-01,3.327525927431085884e-01,2.799392468395882072e-01,4.597311580882352255e-01,3.408203125000012768e-01,3.507008272058834142e-01,-1.826122723662247926e-01,3.576453064500632884e-02,-1.018460144195539908e-02
7.531250795084495353e-01,4.558803680730142416e-01,3.385388071918055686e-01,3.425478934005148912e-01,3.552118216255838457e-01,3.606962316176479111e-01,4.353745404411788478e-01,5.989200367647032897e-01,1.044513775791230670e-01,1.868755939000658617e-01,-2.539044824599118177e-01
7.554560684027075146e-01,3.313752271558665918e-01,3.913813856419474102e-01,4.568181079751874041e-01,3.948611948535982741e-01,3.443244485294151835e-01,3.988970588235324910e-01,2.461511948529442051e-01,1.994287073052671555e-01,7.389757325325742310e-02,3.339601868176069605e-02
7.542519129732382366e-01,4.333976480793673702e-01,3.473276865762726651e-01,3.002500809343589538e-01,2.867833526146501000e-01,4.354894301470585982e-01,4.898322610294152391e-01,5.222311580882363913e-01,5.234411438772417630e-02,-3.990942658068563076e-01,1.788226532250304091e-01
7.520757667794594203e-01,3.528422365737910460e-01,3.132458284319196151e-01,3.770080916346354449e-01,3.540222366580352276e-01,3.589728860294135182e-01,3.613855698529444549e-01,3.967715992647069534e-01,2.214558685634482604e-01,1.139254254321052928e-01,1.920863202192043262e-01
7.537772475447775955e-01,3.288962792675246827e-01,3.851612029632354717e-01,3.474973604198560717e-01,4.291386318954383272e-01,3.071001838235305481e-01,3.328929227941176405e-01,4.613970588235311032e-01,-6.063390625908306186e-02,-3.908044739354973179e-02,-1.416370154020785421e-01
7.555498883701413648e-01,4.588461862979364425e-01,3.232501746683436594e-01,3.240488624956379682e-01,3.333233065160172148e-01,3.581112132352964883e-01,5.923713235294126855e-01,3.330078125000023315e-01,-2.354300891465977430e-01,-3.396446155293970648e-01,1.965864929493721727e-02
7.553226929829015557e-01,3.318373331325018549e-01,4.747428156722453552e-01,3.508437005229663175e-01,4.093402430995444763e-01,1.811810661764724495e-01,3.847656250000030531e-01,4.103860294117656071e-01,6.868684693411751530e-02,1.004249072416064092e-01,2.179031006185776914e-02
7.556397329152237941e-01,4.381671399234034481e-01,3.620435905035979118e-01,3.326267922978519698e-01,4.477668626038251998e-01,3.241038602941198610e-01,3.860294117647076195e-01,4.827090992647062873e-01,-9.710899049306344344e-02,-2.652733398834843451e-02,-1.731382245132420949e-01
7.534365538494808279e-01,2.578515136457194545e-01,4.530866372511446749e-01,3.640310076335916967e-01,3.502256117545166081e-01,4.481847426470604301e-01,2.413832720588267033e-01,4.096392463235307146e-01,1.132148718431321144e-01,2.557992920305160109e-02,-7.081850770103831350e-02
7.526126475676823135e-01,4.135499661058401055e-01,2.787308473440262002e-01,3.860323595640151595e-01,4.179346841142435598e-01,4.373276654411779596e-01,2.361557904411785980e-01,4.406020220588237613e-01,-1.162939373953513073e-01,6.797629334514362909e-02,1.506373608624102245e-01
7.543640198834726807e-01,3.200554436702970906e-01,4.249651048718759982e-01,3.633976177638396643e-01,4.027350859870879041e-01,2.805032169117664953e-01,2.417853860294150170e-01,2.688993566176489103e-01,-2.060605408023491458e-02,-1.286101996042289530e-01,7.034480530838978229e-02
7.539124119046429762e-01,4.329359324935905251e-01,3.614703364767758442e-01,3.095839820691902444e-01,3.427210340521541498e-01,2.313878676470608464e-01,3.894186580882366688e-01,3.722426470588249825e-01,1.743224804948650675e-01,-2.209821661707996043e-01,2.136397790847392730e-01
7.541557077523881603e-01,2.618210738920543901e-01,4.931289563555631417e-01,3.750567604327248450e-01,3.662020136570358075e-01,3.125574448529439553e-01,2.466681985294162105e-01,3.261718750000014433e-01,8.645068665845892508e-02,2.273771484715591401e-02,5.163356079875042193e-02
7.533783139120706629e-01,2.928249200679493014e-01,3.569110055544388871e-01,3.321633135140716342e-01,3.680222404307654793e-01,2.907284007352965993e-01,3.983800551470619844e-01,4.402573529411778486e-01,6.513407898924961081e-02,7.176591248633704123e-02,6.963425171941579894e-02
7.533868610701164314e-01,3.493910784391097701e-01,3.540598871142181525e-01,2.806436727421828259e-01,3.458885438941514123e-01,2.446001838235315751e-01,4.147518382352979316e-01,5.100528492647045109e-01,-1.894809570596341433e-02,-1.530058728256556977e-01,-4.192266174944418722e-02
7.533812954788333682e-01,3.565841695597664063e-01,2.813671970003441269e-01,4.206091052909525785e-01,4.403240622731431353e-01,3.887867647058844689e-01,3.178423713235316583e-01,2.525275735294138513e-01,3.088539600072066071e-01,-1.972970465383437344e-01,1.326366699417373674e-02
7.532882705958681147e-01,3.874458762235323261e-01,3.133616366174226120e-01,3.531173801062059137e-01,3.581898177586174126e-01,4.839154411764737262e-01,3.137637867647078971e-01,3.345013786764712282e-01,3.647508423398028443e-02,1.236363244814119161e-01,-2.389828570914659944e-01
7.539933117494348469e-01,3.435698040817074528e-01,3.358793980890478759e-01,3.908179216414879864e-01,3.542622176780805265e-01,3.206571691176491323e-01,3.712660845588267033e-01,3.598920036764707286e-01,9.142456178127378319e-02,-3.552767944867316844e-03,-5.044930481712767145e-02
7.530747904157393258e-01,3.256726769255673948e-01,3.245927750648764376e-01,2.984928187464004345e-01,3.557782085174089892e-01,4.075137867647068424e-01,3.801700367647086742e-01,4.004480698529432892e-01,-1.795332068140044479e-01,-5.352837036934710024e-02,3.810935748861934425e-01
7.532292355739864664e-01,3.579966267323113627e-01,3.357217726230655730e-01,3.275896658308687925e-01,3.717328256301976608e-01,3.829848345588247605e-01,3.489774816176500760e-01,4.476102941176453576e-01,8.550328187316035000e-02,-6.702888855984549810e-02,8.526643067683439131e-03
7.543624297145322677e-01,4.554066448162671921e-01,4.432322527375161525e-01,4.186687592954662640e-01,4.182664149007433441e-01,2.468405330882383064e-01,2.298368566176494376e-01,3.342715992647071754e-01,5.281781678037374833e-02,9.829324647468580534e-02,1.447160809542964721e-01
7.551096103449997932e-01,3.764519879233274025e-01,3.662061349284662093e-01,3.230923932094600937e-01,3.825438362416870852e-01,4.127987132352962663e-01,2.458065257352963773e-01,2.910730698529440108e-01,-7.863459717974886909e-02,3.079065552219002050e-03,-7.176591248633690245e-02
