block,rho,S_x1,S_x2,S_xy1,S_xy2,flux_x,flux_y,flux_z
58,0.92302002730996879,0.12199906652214017,0.1382824258486694,0.59205059340597022,0.21789120404716816,-13,-26,-52
59,0.92042415794264765,0.1375197183468326,0.17757022806501124,0.56628771729729044,0.20582401463386896,-13,-26,-52
60,0.91989076012744497,0.15841738887719722,0.19263513298689119,0.57076807983257527,0.17495423083619591,-13,-26,-52
61,0.91989076012744497,0.15841738887719722,0.19263513298689119,0.57076807983257527,0.17495423083619591,-13,-26,-52
62,0.91989076012744497,0.15841738887719722,0.19263513298689119,0.57076807983257527,0.17495423083619591,-13,-26,-52
63,0.91963472917614886,0.15820188290212386,0.19385863615148699,0.56890551389248456,0.17792554583481152,-13,-26,-52
64,0.91449277423759701,0.14079006685613599,0.22125011134623179,0.5456450704867597,0.17047090369202705,-13,-26,-52
65,0.91807009558489105,0.088689302648516516,0.1833377812247339,0.55274548753572728,0.44444975302461193,-13,-26,-52
66,0.91807009558489105,0.091084712880264956,0.18009006306653344,0.56866038328795021,0.4640336642804867,-13,-26,-52
67,0.91796341602184939,0.091107157297177263,0.17908985692338308,0.57162112127573605,0.48456319103434714,-13,-26,-52
68,0.9168752844788336,0.12092204588327561,0.21344274768080931,0.52175574538332192,0.32716125553385977,-13,-26,-60.125
69,0.91617831133363803,0.15460811594451013,0.24894652071454285,0.5114774485336756,0.22281792890930596,-13,-26,-65
70,0.91670459717796882,0.1629052877468668,0.26111709911920955,0.51848877900939139,0.24760534900014036,-13,-26,-65
71,0.91670459717796882,0.16422117688417642,0.26384072174080919,0.51853618609721341,0.24919197323079431,-13,-26,-65
72,0.91670459717796882,0.16422117688417642,0.26384072174080919,0.51853618609721341,0.24919197323079431,-13,-26,-65
73,0.91768604915794394,0.16395938897409429,0.23970628413509815,0.53806800660249643,0.28441851941517543,-13,-26,-65
74,0.91794208010923739,0.16794623289957714,0.22165276548355037,0.57034287181841803,0.29945677612284854,-13,-26,-65
75,0.91814832726445339,0.16053107643536665,0.20818820619060616,0.56279409716897988,0.31155619587020217,-13,-26,-65
76,0.9153355427856178,0.15195462945982013,0.11711106385151115,0.49341964911255659,0.31786374724420396,-13,-33.0078125,-65
77,0.91260810195721531,0.13121126270965319,0.078327133042928779,0.46904129729883687,0.34901997833956089,-13,-39,-65
78,0.91260810195721531,0.10657950368464948,0.12893416826364398,0.48450095643464935,0.36907346092758309,-13,-39,-65
79,0.9117617774237583,0.10573080134808793,0.15219970723389586,0.47609861471648418,0.37126047897352549,-13,-39,-65
80,0.90983087733272749,0.16067157193250825,0.1333634294437416,0.36843215070304736,0.34845984697030324,-4.1640625,-39,-65
81,0.91080877332726573,0.19297571516804607,0.14441167268442967,0.34827459570037872,0.27860226193278242,-7.0078125,-46.0078125,-65
82,0.91476302913062957,0.18617042150219323,0.13854293751981686,0.49164912662242111,0.25011488600827747,-13,-52,-65
83,0.91488393263540879,0.18492086805017513,0.13578062679147099,0.50236838057105448,0.25095883539972963,-13,-52,-65
84,0.91488393263540879,0.18492086805017513,0.13578062679147099,0.50236838057105448,0.25095883539972963,-13,-52,-65
85,0.91477725307236812,0.22901573855431118,0.21984759198991294,0.42498871955116269,0.33194584364791407,-13,-52,-65
86,0.91488393263540879,0.24082963840518803,0.24515000166509252,0.39874297074356219,0.35477814111423084,-13,-52,-65
87,0.91541733045061624,0.25615720678251996,0.23708628406410903,0.36265351658617712,0.37573779242067717,-13,-52,-65
88,0.91579426490669302,0.26698868843583518,0.23138792362608052,0.33715030231495757,0.39054927934389921,-13,-52,-65
89,0.91489815657714757,0.26698868843583518,0.23138792362608052,0.34111376440915508,0.41735167780832905,-13,-52,-65
90,0.91488393263540879,0.26698868843583518,0.23138792362608052,0.3411766765058884,0.41777711270458978,-13,-52,-65
91,0.91488393263540879,0.26876366374319038,0.24053357326718092,0.34295516108753415,0.42891678322967164,-13,-52,-65
92,0.91488393263540879,0.2716253586264768,0.25527860023956678,0.34582251378039325,0.44687666019868277,-13,-52,-65
93,0.91488393263540879,0.2716253586264768,0.25527860023956678,0.34582251378039325,0.44687666019868277,-13,-52,-65
94,0.91488393263540879,0.2716253586264768,0.25527860023956678,0.34582251378039325,0.44687666019868277,-13,-52,-65
95,0.91472035730541412,0.26787455158831081,0.24872433139472391,0.33366208877455095,0.44742590004516952,-13,-52,-65
