block,rho,S_x1,S_x2,S_xy1,S_xy2,flux_x,flux_y,flux_z
19,0.75888109352737654,0.43246160463304173,0.52216816691872636,0.45978297988266381,0.33753263061253552,4.9140625,24.3046875,-1.9921875
20,0.75379891359658013,0.68094824233406392,0.53198986575664953,0.43630895699455458,0.31715198637517461,-16.203125,15.2734375,-11.421875
21,0.75466237533075531,0.42688654758975214,0.42644491561894221,0.44328212917288401,0.31492086615962356,3.3203125,-24.96875,-33.6015625
22,0.75143592255241165,0.56276536888972639,0.37833058968225608,0.41504480126249421,0.4900733833526103,10.4921875,-22.578125,-35.859375
23,0.75069808416446338,0.40350962823878039,0.39100689061627852,0.22965081320790012,0.35031171739515654,41.5703125,-10.7578125,9.6953125
24,0.75193046509261141,0.42649492579936543,0.25587354701355097,0.32075461760843044,0.36735321887667355,-23.7734375,-9.03125,-55.3828125
25,0.75337910899653893,0.3548259259211442,0.61203130977517917,0.58494711399706112,0.5344435628988583,10.4921875,-0.53125,0
26,0.75530639375127184,0.36382409006271077,0.40498119399956922,0.39636453649093129,0.51341969880759075,-2.125,42.6328125,-37.71875
27,0.75488976948911057,0.47390108834644817,0.29000072710065466,0.3366324116922686,0.23775435961080274,7.171875,18.4609375,40.375
28,0.75531752493384907,0.21531923430003466,0.36644430811366008,0.34628283496430212,0.38551081939137544,-8.8984375,-21.78125,-13.1484375
29,0.75615077345817328,0.40115907465247991,0.40089729553336578,0.57663087201045304,0.27459271529507639,-22.3125,8.8984375,5.1796875
30,0.75645608589456625,0.55715895821636519,0.43792450669238575,0.62143247775770694,0.31713873481389587,21.9140625,16.0703125,-2.921875
31,0.75434752188072396,0.37831908386465324,0.19044361894082237,0.4109827297153511,0.23789963850427967,-5.578125,-2.5234375,-0.9296875
32,0.75228189242825194,0.51017933213873101,0.22043119272208439,0.35135119253945812,0.45801536197912779,-25.1015625,17.3984375,-14.7421875
33,0.75474824445348943,0.24866760185465195,0.2682373127270099,0.35626919528529455,0.2934518464585496,12.3515625,-14.609375,-8.1015625
34,0.75066469061673147,0.37158339362278853,0.20585209030759929,0.35742912376312164,0.45400489876993166,40.109375,0.6640625,9.6953125
35,0.76229041573376954,0.26700733884724664,0.074058774307085198,0.29627509066396002,0.33667784305686604,-2.921875,29.3515625,-24.4375
36,0.75317238703439904,0.47551138290174266,0.28757685375350867,0.33878300079422069,0.23013775633788155,1.859375,-6.5078125,14.34375
37,0.75489453999592948,0.26344718168401393,0.3441147422865995,0.26797051717348863,0.47050559053274005,-7.703125,-10.625,10.625
38,0.75588998575208632,0.23068216454257684,0.28479315109198367,0.52792697921691512,0.40164925060876039,-33.0703125,16.3359375,-53.921875
39,0.75476414614288612,0.3314959396317203,0.44215098059693886,0.27555494352455889,0.32354759130237526,-16.8671875,36.7890625,-12.75
40,0.75344271575412036,0.34084457949614499,0.29499568277331961,0.3173497685730704,0.40118865640055168,34,-12.21875,-6.5078125
41,0.75775207358029706,0.32082061275956397,0.39619134946110568,0.38307980847643219,0.26263400344679499,8.3671875,32.2734375,7.8359375
42,0.75805738601669026,0.47145739323966829,0.5738748385236202,0.4446018533344222,0.50091923707625663,18.1953125,-25.8984375,-18.9921875
43,0.75295771422755853,0.43395381887614592,0.28203405489849398,0.37529661436131873,0.42967561339855914,7.5703125,-16.8671875,-45.15625
44,0.75919753714634663,0.4745738891226724,0.36357477317716302,0.52574018011696622,0.30992483574018642,-7.8359375,37.453125,29.3515625
45,0.75983678506004526,0.4152247836594819,0.37643343144608798,0.22807030330980288,0.30053413613356794,-12.21875,-16.6015625,-14.2109375
46,0.75414398025646279,0.50544109505781776,0.32120520042465028,0.79186603544793288,0.37519571545890912,-13.1484375,-5.046875,-0.3984375
47,0.75710964532872005,0.32925347784842429,0.29203012798409439,0.34647951493858675,0.38452015975967785,10.625,-25.3671875,4.25
48,0.75495019590881407,0.43205258416895975,0.28893257112594439,0.72273744194328182,0.42221352986953764,10.359375,-5.578125,3.0546875
49,0.75736566252798743,0.58838408535982656,0.49932141645015665,0.17433883006021306,0.25943985096945232,44.359375,15.0078125,1.9921875
50,0.74833668328923242,0.64525793198420778,0.14688943361577786,0.30340867153911044,0.22184905720158779,27.359375,6.90625,-7.96875
51,0.75289251730103957,0.40432416432608304,0.28607343478218095,0.30313082015553533,0.33448442377379745,-15.8046875,4.78125,15.9375
52,0.75792858233258764,0.32241138385719459,0.368024670250375,0.39075138375528456,0.36646153141264681,-12.484375,29.3515625,45.5546875
53,0.75349837166700662,0.54341520625908091,0.28085643389782144,0.21897876150249651,0.45857767751947842,-13.4140625,-20.8515625,1.0625
54,0.75452403063301376,0.64954255020069196,0.30277509495559729,0.32188489664972775,0.23011643645213586,6.90625,10.890625,-36.2578125
55,0.75784112304091267,0.30338622541096294,0.49522338556140322,0.33498172872205101,0.4220867765433502,27.4921875,-13.28125,3.984375
56,0.75549403368613854,0.24033358712752786,0.46494406120864418,0.63635846886382708,0.43351383565942025,30.6796875,-48.078125,-5.84375
57,0.75852807602279504,0.45241298209653141,0.30738466388801039,0.27533818136798138,0.33011461083577498,-3.1875,12.8828125,-17
58,0.75400563555872147,0.23105685639439688,0.38877808997399171,0.30988195404978158,0.25282698179199697,5.1796875,-2.2578125,-4.9140625
59,0.75566577193161089,0.21911267296946291,0.35478374746133695,0.4315718694242161,0.24230401505641341,27.625,4.1171875,-6.375
60,0.75721936698554893,0.50705464776529419,0.25755051187019468,0.30063622694630648,0.51702938661520526,6.640625,57.7734375,-30.1484375
61,0.7495149984734385,0.17473606506899361,0.56960393950076416,0.57534243765909365,0.3500000124797446,-53.125,49.9375,-32.8046875
62,0.75410263586403448,0.36466660715088817,0.46924502299279275,0.4136538477021996,0.25070024169013294,-43.6953125,25.6328125,-18.0625
63,0.75315648534500235,0.5042840558649373,0.15220149451696557,0.40350731673448692,0.57900757291690119,-7.4375,-3.1875,37.5859375
64,0.75606649450437602,0.38195757322566121,0.34999466102851057,0.21865873540307579,0.26639891607232807,30.9453125,-35.859375,21.515625
65,0.75325030531243709,0.57334938989389905,0.34977570072060588,0.60035811711869469,0.39245572834068598,86.0625,-9.03125,45.15625
66,0.75310400976999781,0.32531784663979657,0.49815393279879522,0.25995804396194461,0.56542256850182526,24.4375,0,7.96875
67,0.75609352737634783,0.216409007274936,0.21069814525337902,0.37774779480265686,0.217387941327916,11.0234375,36.125,7.8359375
68,0.75078872379401629,0.47566408103226004,0.23399970859613123,0.28285615338831827,0.30072466640268458,-20.1875,61.359375,-50.203125
69,0.74905384948096754,0.31406806952884525,0.68883268687149313,0.46707790410316929,0.27703818016348719,-58.4375,-12.484375,-26.4296875
70,0.75656262721351619,0.28853308477894252,0.57507320337293188,0.40472230694853251,0.22408004136461651,-31.34375,16.3359375,15.9375
71,0.75575959189904307,0.45199410977162191,0.36235450170687816,0.14905808157200504,0.41104916364031518,-17.53125,6.7734375,49.0078125
72,0.75447473539588805,0.31549511827233756,0.35639192444697226,0.35913685815434127,0.23448563991599747,-28.953125,34.3984375,33.8671875
73,0.75632092153470387,0.27024016075500457,0.29140102168011178,0.58517634760390447,0.33468146580115193,-7.8359375,-1.9921875,20.0546875
74,0.75203064573580325,0.27210340376198522,0.25382293539285011,0.23103362691869256,0.30262276250919351,11.8203125,26.828125,-18.59375
75,0.75877932271524484,0.58373984236331244,0.47262201893081918,0.23489308549682308,0.28115989181145251,72.6484375,33.0703125,49.8046875
