rho,S_x1,S_x2,S_xy1,S_xy2,Fx2_per_V,Fy2_per_V,Fz2_per_V,Fx_per_sqrtV,Fy_per_sqrtV,Fz_per_sqrtV
7.540933749999987334e-01,3.766450910948006547e-01,2.934513860472349744e-01,4.915768324522466481e-01,3.569856740305910048e-01,2.262890625000000266e-01,4.562500000000042077e-01,5.883984375000025357e-01,1.482421875000012323e-01,2.574218749999991895e-01,2.896484374999995226e-01
7.537572500000008224e-01,3.723383298311911949e-01,3.992752314917136225e-01,2.967761913932874251e-01,4.002228517989732115e-01,3.431640625000060840e-01,4.837890625000023093e-01,4.094531250000005285e-01,-9.238281250000031364e-02,-9.199218749999982236e-02,-6.289062500000031086e-02
7.545716250000036318e-01,3.743641276756932701e-01,3.684356753377558968e-01,5.042823427655419577e-01,3.471770783568630114e-01,3.358593750000030131e-01,3.129687500000044587e-01,4.278125000000054245e-01,-1.296874999999999278e-01,-1.128906249999991757e-01,1.281249999999992950e-01
7.540687499999967347e-01,3.810238171663032913e-01,3.467064927177042621e-01,3.382796943428595382e-01,4.038694812174231652e-01,4.923046874999998379e-01,3.046875000000001665e-01,4.499609374999999356e-01,-4.882812500000435416e-03,-2.167968749999991673e-01,-7.167968749999999167e-02
7.547826249999992632e-01,3.991176405317436449e-01,3.269283184568479439e-01,3.471074833745078636e-01,3.704963534215441334e-01,2.852734375000007261e-01,4.428515625000031819e-01,2.917187499999999711e-01,-6.347656250000043021e-02,-2.947265625000013434e-01,-8.984374999999865385e-02
7.532729999999941972e-01,4.426956614952500257e-01,3.626705600173034671e-01,4.882892860927511292e-01,3.611297662493249683e-01,2.526953124999977152e-01,2.687890625000021738e-01,2.484374999999988121e-01,3.574218750000014017e-02,2.087890624999996225e-01,1.449218750000002276e-01
7.534429999999965322e-01,3.200045450278792836e-01,3.171767918236297334e-01,3.123653430082499183e-01,3.627114928388027182e-01,4.498828124999993960e-01,3.923437500000067635e-01,2.666796875000000400e-01,-6.855468749999983624e-02,3.242187499999993339e-01,-2.050781249999996877e-02
7.533909999999996998e-01,2.965613227824693277e-01,3.505018626193149300e-01,2.875137654828247569e-01,3.478614016665791397e-01,2.835937500000029754e-01,4.533593750000036726e-01,3.309375000000028266e-01,-1.367187500000005378e-02,-3.632812499999999584e-02,1.054687499999925129e-02
7.539308750000004444e-01,3.804196285488290474e-01,3.642664979615497511e-01,3.685219566615896003e-01,3.450710744512676120e-01,4.573046875000040257e-01,3.319140625000008837e-01,2.057812499999991940e-01,-6.035156250000035111e-02,-2.197265624999995837e-01,-8.671875000000009437e-02
7.541538125000005754e-01,2.608243066012093658e-01,4.007043440468854856e-01,3.434968653193774535e-01,3.924405554887706593e-01,4.083984375000016542e-01,2.132421874999984590e-01,4.216796875000038414e-01,-6.464843749999972522e-02,6.230468750000023315e-02,3.302734374999999889e-01
7.535881249999993869e-01,3.873603557561461352e-01,3.069020004363886556e-01,3.264823093058705772e-01,3.857969332647590011e-01,6.386328124999973710e-01,4.561718750000029465e-01,3.772265625000075784e-01,-1.308593750000087812e-02,2.187500000000059189e-02,1.689453124999991673e-01
7.545625625000024206e-01,4.264001322390583715e-01,4.145668866173579103e-01,3.541242954691725675e-01,4.169885166245621555e-01,2.587109374999993494e-01,2.919921875000046629e-01,3.140234375000012790e-01,-1.699218750000031780e-02,-1.333984375000004385e-01,-1.425781250000036915e-02
7.542959375000000133e-01,3.144903045696861854e-01,2.977209131760681915e-01,3.486421456862506263e-01,4.432138411346239204e-01,4.091015625000019029e-01,3.679296875000029332e-01,1.766015624999993094e-01,-1.130859375000012601e-01,3.457031249999992228e-02,-7.363281250000053291e-02
7.545613750000057518e-01,3.720451965320278886e-01,4.032837930891455813e-01,3.952175748224436291e-01,3.274984726012307168e-01,3.128515625000033440e-01,3.979296875000034039e-01,4.500781250000059908e-01,-1.529296874999985234e-01,2.201171874999997558e-01,-1.425781250000012490e-01
7.538999375000005054e-01,3.352547064878136918e-01,4.267532604305515620e-01,3.436213915244285544e-01,3.855841855935476792e-01,3.430859375000020473e-01,2.512499999999990297e-01,2.867968750000029488e-01,-3.417968749999977796e-02,-1.601562499999970718e-02,-5.117187500000002637e-02
7.534436875000001255e-01,3.977171669169155543e-01,3.360281114059815999e-01,3.772511648765875525e-01,3.823940702408238357e-01,8.854687499999938094e-01,3.952343750000091860e-01,2.584765625000005063e-01,-1.937499999999999778e-01,-9.609375000000010270e-02,-5.878906249999973216e-02
7.536242499999947775e-01,2.949577244590172453e-01,2.730411561398186082e-01,2.984717529373729916e-01,3.825073397241230966e-01,3.784375000000010369e-01,2.374218749999984501e-01,2.549218750000000755e-01,1.570312500000004552e-01,-1.011718750000000916e-01,1.226562499999996059e-01
7.530758124999986647e-01,3.367081328932280959e-01,3.641497165803654346e-01,2.994046287204655821e-01,4.053090845046586899e-01,3.050781249999993672e-01,2.748046875000006439e-01,2.790624999999997691e-01,-1.874999999999986400e-02,1.490234375000002442e-01,-6.757812499999969746e-02
7.556386250000035609e-01,3.061905131807203806e-01,4.103583076226496873e-01,3.426544594454136172e-01,2.758621731367879026e-01,4.197656250000044165e-01,3.370703124999986922e-01,3.795703125000001177e-01,3.671874999999982098e-02,-5.859375000000836787e-04,3.634765625000027645e-01
7.536301250000003726e-01,2.943342938418422872e-01,3.679127075853289575e-01,3.607575202755613497e-01,3.495079491235914548e-01,3.957421875000071698e-01,3.033203125000005218e-01,3.732031250000029110e-01,-1.279296874999992784e-01,8.378906250000005274e-02,1.847656249999996836e-01
7.540496250000003897e-01,3.545371397881479925e-01,3.986425276641797355e-01,3.387128117226708701e-01,4.217674939880149965e-01,3.180468750000002842e-01,3.991796875000088174e-01,2.953515624999989986e-01,-1.019531249999995060e-01,1.037109374999998501e-01,8.886718750000001388e-02
7.540794374999979510e-01,3.503496004165815303e-01,3.790478810816541033e-01,3.412709278530395296e-01,4.199415619872682304e-01,3.635546875000049694e-01,3.004687500000030598e-01,4.635156250000054823e-01,4.980468749999957673e-02,-1.195312500000007550e-01,-1.390625000000007272e-01
7.534061249999975951e-01,3.154044676103027744e-01,3.604938188034930158e-01,3.943448350358433885e-01,3.218353230408309562e-01,3.916015624999996114e-01,4.131250000000025180e-01,4.619140625000041633e-01,-8.144531250000000555e-02,-2.656249999999984665e-02,2.814453125000019318e-01
7.542912500000024112e-01,3.443928634678366518e-01,4.813736586985874477e-01,4.418970735020384399e-01,3.487943322965845749e-01,3.331640625000029110e-01,4.531250000000060507e-01,3.826953124999993294e-01,-9.746093749999970579e-02,-1.097656250000001027e-01,-9.160156249999941436e-02
7.549195625000011400e-01,3.213397421408690779e-01,3.530581545918053399e-01,3.439036250397845551e-01,3.668205145930966138e-01,4.560937500000045719e-01,6.054687499999930056e-01,4.393359375000022715e-01,-6.445312500000015266e-02,1.167968750000026312e-01,-2.294921874999997224e-01
7.553060625000000972e-01,3.506191785106255732e-01,3.740048851678899888e-01,3.515434223227064114e-01,3.187809413907695677e-01,4.246093750000052847e-01,6.679296875000005906e-01,3.871093750000025868e-01,3.007812499999997294e-02,-9.160156250000023315e-02,9.921874999999977240e-02
7.540333125000013847e-01,3.573959365744331929e-01,2.855811803575874497e-01,3.368366300385524092e-01,3.738906024634144343e-01,5.137109374999991873e-01,3.997265625000019917e-01,5.375390625000029399e-01,-1.560546874999997891e-01,7.519531250000066613e-02,1.146484375000001305e-01
7.538996874999978060e-01,3.006927143715324990e-01,3.778358236700597450e-01,3.338873730193538392e-01,4.190915596168217627e-01,3.104687500000006817e-01,2.008984374999976674e-01,4.706250000000062883e-01,-3.710937499999990979e-02,-3.378906250000009159e-02,2.687499999999993228e-01
7.531873749999988821e-01,3.258020869363503214e-01,3.154052529834567298e-01,4.457390867445155669e-01,4.309069466104475943e-01,3.156640624999995093e-01,2.976953124999992539e-01,4.448437500000066436e-01,-2.089843749999967595e-02,1.685546874999998834e-01,3.867187499999955036e-02
7.553071875000005875e-01,3.448708135737654223e-01,4.764714891710953859e-01,3.512921474023970037e-01,3.499685746643277917e-01,3.507031250000034461e-01,3.476953125000017963e-01,4.224218750000056088e-01,-6.796874999999981404e-02,-6.035156249999977518e-02,-2.078124999999999833e-01
7.537839999999991214e-01,4.231198113785062942e-01,2.977374387891725260e-01,3.252243982324521943e-01,3.048771580620475152e-01,4.355078125000011458e-01,3.362109374999991407e-01,3.177343750000000133e-01,8.769531249999987232e-02,1.349609375000005995e-01,2.335937500000016542e-01
7.539211874999998120e-01,3.256486511230672343e-01,3.885707530155054212e-01,4.008498173658047725e-01,4.053721063767539712e-01,5.005078124999997602e-01,3.462109375000018696e-01,4.416796875000014166e-01,-1.294921875000003275e-01,-2.285156249999911737e-02,3.263671874999992117e-01
7.534621875000000468e-01,4.162716973036908463e-01,4.100471358253284238e-01,3.685267841447208981e-01,2.734668874104568825e-01,2.126171875000004985e-01,3.870312500000015477e-01,4.158593750000035838e-01,6.738281249999959754e-02,3.632812500000028727e-02,-1.718749999999987302e-02
7.540509375000004066e-01,2.617616520122660884e-01,3.202465426661023074e-01,3.608019560095716560e-01,3.074653817188928162e-01,4.738671875000015077e-01,2.970703125000007105e-01,2.991796874999993472e-01,-1.248046875000006217e-01,8.339843749999981126e-02,4.824218749999943656e-02
7.546696875000002969e-01,3.633747876244595165e-01,3.737230537118817475e-01,4.262516218520644995e-01,3.363444341269178905e-01,3.913671875000031553e-01,2.607031249999998135e-01,3.106250000000019273e-01,-9.179687499999736669e-03,-1.093749999999952920e-02,-6.249999999999955244e-03
7.528074999999974093e-01,3.015485875512404212e-01,3.078298084983760452e-01,3.548226266200042445e-01,3.613494191901845398e-01,3.848828125000048339e-01,3.201953124999973865e-01,3.469531249999983635e-01,3.730468750000032890e-02,-3.537109375000009326e-01,-9.765625000000027756e-02
7.542205000000002935e-01,3.331314113110482866e-01,3.318775871703550928e-01,3.129971652537755222e-01,2.708116449375373436e-01,3.482421875000066280e-01,4.212500000000005684e-01,2.496484375000002087e-01,-1.330078124999993505e-01,-1.082031249999992339e-01,-1.953124999999512760e-04
7.538909999999999778e-01,3.811660629149260515e-01,3.056366689414370397e-01,3.992769531536585759e-01,3.104725816492003299e-01,2.936718750000008593e-01,2.381249999999985323e-01,2.782812499999988698e-01,1.628906250000002331e-01,1.679687499999996461e-02,-1.566406249999996447e-01
7.543843124999993766e-01,3.836124156936396856e-01,3.478003041434032938e-01,3.973760983712281702e-01,3.440876859702647894e-01,3.792968750000015876e-01,4.283203125000027423e-01,2.671093749999990385e-01,3.242187500000011380e-02,-9.589843749999908684e-02,-7.421875000000049960e-03
7.546300625000020856e-01,3.505656175571544297e-01,3.379598253944341435e-01,3.006603690299537446e-01,3.257235234584454631e-01,3.481250000000038480e-01,2.268359374999992517e-01,4.181250000000072964e-01,7.499999999999940048e-02,-1.298828125000011380e-01,1.164062499999997530e-01
7.554982499999964851e-01,3.713628848173770036e-01,3.585124931430088702e-01,2.675132575005427227e-01,4.114045226536286459e-01,1.905078125000000955e-01,5.980468749999998668e-01,7.572265624999958700e-01,8.574218750000038580e-02,4.039062500000006328e-01,2.068359375000017042e-01
7.533250000000021318e-01,3.552613204820593840e-01,4.489183017792820474e-01,4.570780280918609328e-01,3.776343061262903422e-01,4.025781250000039502e-01,2.372656249999983979e-01,2.414062499999990175e-01,-4.492187500000031919e-02,4.101562500000023592e-02,4.335937500000026229e-02
7.540560624999994577e-01,4.401869200750458955e-01,3.101671216206701720e-01,4.226845772541861779e-01,3.680414802028942889e-01,3.857031250000026446e-01,3.605468750000019873e-01,3.926953125000041123e-01,-1.183593749999999889e-01,-3.437499999999985012e-02,1.818359374999992673e-01
7.541176874999989677e-01,3.637346328414254315e-01,3.142447539096951403e-01,4.135900168391327125e-01,2.839655762540073125e-01,5.735937500000045652e-01,2.346874999999996048e-01,4.077734375000049427e-01,-5.703124999999950595e-02,6.640625000000005551e-02,2.560546875000002109e-01
7.542589374999977281e-01,3.960572212680535942e-01,3.408686105736030703e-01,3.470732511853356628e-01,3.681928861694405142e-01,4.442187499999997735e-01,2.323046874999961653e-01,2.335156249999987554e-01,-2.968749999999996045e-02,-4.003906249999929917e-02,1.074218749999995837e-01
7.540269999999978934e-01,3.245831790344369527e-01,3.328781165407247444e-01,3.358893189790706502e-01,3.064686853407910250e-01,5.229687500000018696e-01,2.568359374999991673e-01,2.986328124999990119e-01,-6.132812499999959477e-02,-6.191406250000035250e-02,-9.179687499999762690e-03
7.543769999999984099e-01,3.182768183513594584e-01,2.871298263779651916e-01,3.921018650134703298e-01,3.128707989709643145e-01,5.171875000000077938e-01,5.310937500000034728e-01,2.379687499999994793e-01,-1.449218749999997002e-01,-9.960937499999965306e-02,-1.015625000000041495e-02
7.538583749999994144e-01,3.638150046231191648e-01,3.361363108444872516e-01,4.768469083980645951e-01,4.675626045202616599e-01,4.852343750000016609e-01,2.822656250000006306e-01,3.997656250000002354e-01,3.308593750000008438e-01,-1.031249999999997863e-01,4.960937499999949762e-02
7.537045624999986204e-01,3.321348949179120380e-01,3.518213961707797321e-01,3.747153722882341498e-01,3.585641991453555888e-01,3.835937500000027311e-01,3.173437500000019784e-01,3.821484375000088196e-01,5.468749999999977102e-03,-1.132812499999980536e-02,1.205078124999999362e-01
7.528291249999952139e-01,3.390840101894452285e-01,3.162890527928148843e-01,3.868686662873052073e-01,4.202958153771339522e-01,3.833984374999970246e-01,1.929687499999983014e-01,4.358203125000063016e-01,5.859375000005366584e-04,-8.164062500000035527e-02,1.169921875000002609e-01
7.538183750000035932e-01,3.175340141535334393e-01,3.796856447302732196e-01,4.528263192030065332e-01,3.553086382396518639e-01,3.927343750000019673e-01,2.998437500000031286e-01,3.975781250000056111e-01,-1.226562500000002304e-01,-5.351562500000028172e-02,-9.062500000000062172e-02
7.537808750000046798e-01,4.074041648149832051e-01,2.981903218437016445e-01,4.123166809573674541e-01,4.133203815548449622e-01,6.262109374999960121e-01,2.605468750000023981e-01,4.002734375000033817e-01,-2.871093750000026923e-02,-1.140624999999992617e-01,2.148437500000012750e-03
7.538602499999995654e-01,3.427253531281178600e-01,3.096068775483671875e-01,3.423989746250238886e-01,3.154413151687651129e-01,2.736328125000026534e-01,2.871484375000004086e-01,5.386718750000054623e-01,1.029296875000003525e-01,-1.464843749999971204e-02,6.210937499999962669e-02
7.533282499999993664e-01,3.583008233937213238e-01,3.675809513777840154e-01,3.145418105874170922e-01,4.163009766924750110e-01,3.583593750000030331e-01,4.237500000000036238e-01,2.378124999999972344e-01,3.749999999999944350e-02,-2.929687499999985775e-02,-1.066406250000000999e-01
7.535294374999996769e-01,4.017538888140671505e-01,3.577902533695203058e-01,3.434132878652386700e-01,3.918786611000039111e-01,3.991406250000042455e-01,3.789062500000030531e-01,3.500390625000039946e-01,7.460937500000058842e-02,7.812499999996949489e-04,6.816406250000024702e-02
7.540304375000022041e-01,3.696791435870502296e-01,3.373803571706354698e-01,3.458658264002424931e-01,4.356762550081793028e-01,3.218359374999996136e-01,2.992968750000011835e-01,2.460937499999994726e-01,-9.863281250000029143e-02,-8.945312499999998057e-02,-7.812499999999781425e-03
7.551985000000001058e-01,3.997795053445241664e-01,3.524748241428389273e-01,4.014067512976804419e-01,3.918137870935176070e-01,4.164062500000042522e-01,4.165234375000048672e-01,4.991796875000071854e-01,-8.867187500000003886e-02,-1.111328125000001360e-01,6.386718750000036637e-02
7.531751875000003427e-01,3.285844857001439245e-01,3.385975314362085209e-01,3.814049884376799482e-01,4.545517195266541299e-01,3.721093750000022959e-01,5.182812500000032463e-01,2.801953125000006817e-01,2.285156249999998057e-01,-4.882812499999972244e-02,-2.402343750000051834e-02
7.540460625000036110e-01,3.806387676440434187e-01,3.004250678765069682e-01,4.166182018363046580e-01,3.841837816108702452e-01,3.142187500000049316e-01,6.671484374999961942e-01,4.299218750000040612e-01,8.203124999999987510e-02,2.599609375000023204e-01,2.355468750000001832e-01
7.532443124999993467e-01,3.467976116584095547e-01,3.275995151838838604e-01,3.790759253596738265e-01,3.479502608088513860e-01,3.931250000000021672e-01,2.839062500000007483e-01,3.269140625000003242e-01,-6.171875000000039135e-02,1.335937500000003442e-01,1.894531250000005412e-02
7.535025625000045801e-01,3.893093929059429636e-01,4.124581203777675231e-01,3.857151392613912821e-01,3.959411877618072562e-01,3.708203125000054112e-01,4.166406250000020406e-01,2.471874999999994771e-01,9.082031250000019429e-02,4.296874999999306458e-03,5.781250000000032196e-02
7.549195000000010758e-01,4.495843459556778665e-01,4.192557239637741406e-01,3.101836283008491679e-01,3.521422317069142771e-01,4.641015625000063372e-01,4.552734375000038192e-01,2.919531250000003131e-01,-2.333984374999996114e-01,2.087890625000007605e-01,1.445312500000066336e-02
7.542234375000013147e-01,3.725242160947939141e-01,3.926771718307761616e-01,3.966782797892891010e-01,4.173878070761579684e-01,3.110156250000065681e-01,2.655468750000012368e-01,4.398046875000041767e-01,7.656250000000060230e-02,8.749999999999966138e-02,-1.615234375000003941e-01
7.544418125000011965e-01,4.501484733046109410e-01,4.250111572147834971e-01,3.983593067184429404e-01,3.451150256350742351e-01,3.508984375000002154e-01,3.018359374999998734e-01,5.688671874999988720e-01,1.982421875000003331e-01,6.113281249999996669e-02,4.121093749999861500e-02
7.542051250000005869e-01,4.277528790529692704e-01,3.673835099648083413e-01,3.435069955171968781e-01,4.163840397500800372e-01,2.597656250000011657e-01,4.212890625000003109e-01,3.958203125000052669e-01,-1.062499999999996780e-01,-2.056640625000003553e-01,4.431640625000003442e-01
7.547161875000019116e-01,3.231451563993733012e-01,3.498967954773706812e-01,3.807843559562695823e-01,3.446654427897021811e-01,3.477343749999992628e-01,2.696874999999987477e-01,4.536328125000067546e-01,-1.222656250000006828e-01,-6.796875000000017486e-02,-1.470703124999991618e-01
7.536190000000023703e-01,3.140350492724557907e-01,3.171475361661934556e-01,3.710993010217594201e-01,3.847269578950168190e-01,3.598046875000045497e-01,1.927734374999994782e-01,2.503906249999984790e-01,-3.533203124999995670e-01,1.873046874999993727e-01,-5.468750000000035215e-03
7.529330000000008516e-01,4.288789472078496368e-01,3.522388910846491750e-01,3.820301435482605368e-01,4.202073981661322288e-01,2.506640624999987854e-01,3.471875000000005929e-01,2.441796874999996314e-01,5.097656250000005135e-02,5.898437500000021372e-02,1.294921875000001610e-01
7.542828750000037941e-01,3.919667188406814051e-01,4.836264491756204209e-01,3.100134365588704810e-01,3.036293363607973639e-01,4.988281250000015654e-01,4.241406250000028799e-01,2.564843750000013189e-01,2.851562500000026298e-02,7.500000000000049682e-02,2.523437499999988676e-01
7.537544999999999940e-01,3.810241570065010519e-01,4.027848571130285271e-01,3.283237216146639992e-01,4.330884351178324043e-01,4.604687500000029798e-01,2.650390625000005884e-01,3.054296875000023781e-01,9.453124999999996947e-02,-1.791015624999996170e-01,7.128906249999951428e-02
7.543430625000002721e-01,3.096481027452762658e-01,3.760367571965212985e-01,3.407878148752301883e-01,3.467319110666646220e-01,4.980859375000014078e-01,4.541406250000023515e-01,3.042968749999998002e-01,4.316406250000067585e-02,2.070312499999900011e-02,1.679687499999986400e-02
7.547730000000024697e-01,2.612516414986068569e-01,3.051090301978502950e-01,3.650345238547840765e-01,3.807107235156010350e-01,4.902343750000004996e-01,4.791796875000066125e-01,3.262890625000018918e-01,-2.597656249999993339e-01,-7.910156249999952816e-02,-4.863281249999955314e-02
7.535710625000020535e-01,4.217343481280546036e-01,3.170600811016807130e-01,4.108011245989443561e-01,3.816324416334834768e-01,3.407421875000042899e-01,4.775781250000033507e-01,3.418750000000000400e-01,-1.091796874999995254e-01,-2.406250000000004774e-01,-9.570312500000079103e-02
7.541634999999988764e-01,4.008512453120403052e-01,3.308516898596885469e-01,3.988794435365339286e-01,2.470619144927999333e-01,3.929687500000061950e-01,5.655468750000052225e-01,4.108593750000034683e-01,7.734375000000018319e-02,-1.027343750000006550e-01,7.382812499999988343e-02
7.534851250000037526e-01,3.805549591617073957e-01,3.751419501240648158e-01,3.012881736832305202e-01,3.691224234422120221e-01,4.819921875000041100e-01,2.692968749999996025e-01,3.967578125000004730e-01,4.470703125000007327e-01,5.937500000000008743e-02,1.197265624999999944e-01
7.538030624999999540e-01,3.497691156115995681e-01,3.424039353534346630e-01,4.586133863704227043e-01,3.726714811945848749e-01,3.776562500000028022e-01,3.386718750000063949e-01,4.751171875000097522e-01,4.687500000000099573e-03,2.617187499999987232e-01,-3.896484374999983347e-01
7.541681250000007442e-01,3.404976471103622893e-01,3.659731876319314292e-01,3.246026539894182883e-01,4.245851746602796184e-01,3.510156250000028288e-01,2.192578124999999545e-01,2.572265624999984235e-01,3.945312499999970024e-02,-2.033203124999992950e-01,-9.511718750000039413e-02
7.541761249999994199e-01,3.663411671788364132e-01,3.498720488343494694e-01,3.854524637715925350e-01,3.811097620239087269e-01,2.654687500000025846e-01,4.607421875000054512e-01,3.241796875000009792e-01,-1.160156249999998584e-01,2.669921875000008105e-01,5.292968749999952399e-02
7.540838749999995150e-01,3.727040061113070513e-01,3.186957424775450076e-01,2.916501265943479693e-01,3.779028129763807864e-01,4.121875000000004841e-01,4.475390625000051359e-01,4.637890624999997380e-01,3.042968749999985234e-01,6.464843750000015543e-02,4.400390624999995781e-01
7.535230000000007200e-01,3.525349207737056290e-01,3.717242201198202034e-01,3.990180022096208035e-01,2.924792627192767669e-01,4.358984375000017897e-01,2.630859374999998113e-01,2.464843749999989508e-01,-7.480468749999973077e-02,-1.384765625000007883e-01,-8.007812499999993061e-02
7.549136250000015869e-01,4.048583334584065496e-01,4.151165052004691103e-01,4.129479564514275114e-01,4.618132586510901860e-01,3.814062500000040545e-01,2.746484374999988987e-01,7.606640625000034017e-01,1.031250000000003414e-01,-3.080078125000009215e-01,3.603515624999983902e-01
7.527331875000040640e-01,4.266004696197941981e-01,3.398735535196407143e-01,3.589179836889199726e-01,3.435313197749746417e-01,4.246874999999999956e-01,4.856250000000085221e-01,1.594140625000003697e-01,-7.617187500000079103e-02,4.375000000000010131e-02,-3.320312500000074073e-03
7.550655000000021655e-01,3.306461690898800931e-01,3.813243558794893739e-01,3.381339265574815900e-01,2.952027725900617239e-01,3.130468750000041100e-01,4.090234375000045830e-01,2.708203125000014921e-01,7.734374999999975298e-02,-1.103515625000019151e-01,-2.306640624999999611e-01
7.538271875000004396e-01,3.450818629383782254e-01,5.006749503038088189e-01,3.730380372840584879e-01,3.245533564589327957e-01,2.699609374999999423e-01,2.192578124999978728e-01,3.777734375000065259e-01,8.457031249999989730e-02,4.824218750000003331e-02,2.560546874999992117e-01
7.534428750000004005e-01,3.607694256720463954e-01,3.037850625799008997e-01,3.665726729082966484e-01,3.606207942155431057e-01,4.556640625000052958e-01,3.397656250000062328e-01,4.744921875000052691e-01,-3.529296874999984790e-01,1.628906249999994837e-01,-2.330078124999997169e-01
