rho,S_x1,S_x2,S_xy1,S_xy2,Fx2_per_V,Fy2_per_V,Fz2_per_V,Fx_per_sqrtV,Fy_per_sqrtV,Fz_per_sqrtV
7.541064125152692199e-01,4.185925031854323408e-01,3.830758405385136789e-01,3.738981197949902135e-01,4.065258363715080758e-01,2.983685661764726715e-01,4.876493566176473560e-01,5.119485294117687157e-01,3.836989380457608845e-02,-2.167188446369577859e-01,3.595401160206606050e-01
7.524166592458814140e-01,3.126783228032401496e-01,3.775657380304421329e-01,3.533584549933680985e-01,3.599302028861642300e-01,5.967371323529433447e-01,3.417394301470604301e-01,2.883157169117662177e-01,1.151096814137278213e-01,1.248205804630348054e-01,-1.106095086835622993e-01
7.551660613423563095e-01,3.700581691124242290e-01,3.751799891044072521e-01,3.139378037887575190e-01,3.783502486201553716e-01,3.540326286764725050e-01,7.032973345588241498e-01,3.836167279411781261e-01,-3.813304260825166325e-02,-1.887704034706640943e-01,1.084778479166418064e-01
7.509870973692254204e-01,2.867775956614957988e-01,4.369508618972599012e-01,2.673697552756628681e-01,3.104626177275517374e-01,2.753906250000026090e-01,4.156135110294120749e-01,2.291475183823553918e-01,2.321141723980514951e-02,1.447160809542961668e-01,-1.461371881322440225e-01
7.546963651918371374e-01,2.826983583663166821e-01,5.239124881756497265e-01,3.510900320823469589e-01,3.661067513352933012e-01,3.270335477941200830e-01,3.036534926470604301e-01,2.149586397058847187e-01,1.565586407705239491e-01,-8.337162110623939915e-02,-9.805639527836010338e-02
7.566677771346410619e-01,4.276739449569460505e-01,4.210447020733257828e-01,3.618947327647697998e-01,3.616128221684704602e-01,2.604549632352968769e-01,2.770565257352960997e-01,1.831341911764729768e-01,-1.051619311680973834e-01,-1.797700580103296364e-01,-4.594913208696142781e-02
7.544306082078164888e-01,3.792379834761138158e-01,2.893931190644625784e-01,3.733052092764658769e-01,3.719088636451014507e-01,3.465647977941209157e-01,3.046300551470610962e-01,4.468060661764745034e-01,2.489306073370945449e-01,-1.636641766602601467e-01,-8.289791871359020181e-02
7.563596819026090490e-01,3.509881329321969390e-01,4.228050119477111957e-01,3.616259392700893471e-01,3.858864052460933558e-01,3.402458639705905896e-01,4.219898897058855791e-01,3.111213235294141843e-01,6.655518616719664771e-02,-3.330127820323110499e-01,9.331937135187011456e-02
7.546156641181568370e-01,4.214077130586493247e-01,3.569884149261666750e-01,4.087103700988489741e-01,4.164676678074755167e-01,6.256318933823492578e-01,3.466796875000031086e-01,4.027458639705887022e-01,-2.629048279202418625e-02,-3.955414978619913036e-02,-1.958759393603981269e-01
7.549939255546475048e-01,4.006492083888222866e-01,3.193159791781769452e-01,4.238414524330532118e-01,4.674299193553282938e-01,4.764476102941209712e-01,5.374540441176447469e-01,4.742647058823548645e-01,-1.122674670578339279e-01,-2.197979101891768261e-01,-2.842214355894554650e-02
7.532115449445365707e-01,4.369180777715916952e-01,4.013880172352778941e-01,4.111908775653674297e-01,3.233860936272910935e-01,3.569623161764681196e-01,1.965188419117657181e-01,5.221737132352946009e-01,-1.705328613536720161e-01,4.760709046123329236e-02,-2.477463513554744867e-01
7.531407824267236650e-01,3.878593499962650903e-01,3.535999383140734365e-01,3.476750834469294893e-01,3.753348781075749874e-01,4.179687500000008327e-01,3.341567095588259262e-01,5.274586397058843579e-01,-1.487425512918139070e-01,-1.333472235307187337e-01,1.373736938682353255e-02
7.536691160568891323e-01,3.758212745193125204e-01,3.886327187896982394e-01,3.502157461540350569e-01,3.871222260993630315e-01,4.797794117647078971e-01,3.202550551470605966e-01,4.270450367647042333e-01,-2.557992920305072748e-01,2.740368341474990199e-01,-6.489722779292519950e-02
7.549519848488703833e-01,3.369473766765707645e-01,3.407815139680627770e-01,4.110135209196379980e-01,4.001968834963333110e-01,5.599724264705883137e-01,2.788373161764726715e-01,5.331456801470575435e-01,2.036920288391044082e-02,-8.763494264008089840e-02,-1.068198895423694700e-01
7.531292537019134148e-01,3.174290820859613782e-01,3.336282930511964562e-01,4.765640075638175599e-01,4.806443994440293688e-01,3.108340992647080081e-01,3.386948529411802911e-01,2.535615808823555306e-01,-1.162939373953514738e-01,2.842214355894486216e-03,-2.226401245450708097e-02
7.528004862736590308e-01,2.724564251845489893e-01,3.840759588940360070e-01,4.081459144138147588e-01,3.684506802001020209e-01,4.032628676470605411e-01,3.075022977941200830e-01,3.125000000000015543e-01,-1.065830383460450448e-01,-1.290839019968766932e-01,8.052940675034438167e-02
7.546786745623849102e-01,2.904772706639727198e-01,3.574275590423356963e-01,3.016082475107466632e-01,3.717656292687445685e-01,3.388671875000016098e-01,4.273322610294120194e-01,3.826976102941189173e-01,-4.973875122815501690e-03,4.192266174944361129e-02,1.037408239901506657e-01
7.546959676496017844e-01,3.055535605017004608e-01,4.029740763251480340e-01,3.197128531276173802e-01,3.309710716268814967e-01,2.689568014705893129e-01,2.612017463235305481e-01,3.226102941176468564e-01,4.926504883550479608e-02,-8.645068665845861977e-02,6.868684693411762632e-02
7.533622134515567392e-01,2.729412960689970857e-01,3.743329603574777620e-01,3.213975179155867945e-01,3.293007442862963541e-01,3.638556985294143509e-01,4.084329044117650520e-01,2.744140625000022204e-01,-1.061093359533942238e-01,1.975338977346702274e-01,1.333472235307188725e-01
7.542471424664168866e-01,2.736106427595393353e-01,3.180590432309071125e-01,2.615016405242144293e-01,2.421718832525835419e-01,3.048023897058837473e-01,4.263556985294113533e-01,5.313074448529406801e-01,-3.742248901927805460e-02,-1.231626220887625939e-01,-2.323510235943776758e-01
7.544799034449409803e-01,3.824907956264265718e-01,3.353341442465972988e-01,4.072829127790601467e-01,4.705166326315516900e-01,4.854090073529433447e-01,3.583409926470615958e-01,6.295955882352971544e-01,1.302681579784994714e-01,-1.847439331331383189e-02,-6.631833497087252782e-02
7.545657725676783167e-01,4.010279035887188148e-01,3.604678929080205596e-01,3.374714795782527421e-01,3.410365652289125138e-01,4.063648897058818044e-01,2.761948529411787367e-01,3.995863970588257597e-01,-2.174293982259307700e-01,8.716124024743189536e-02,-2.638522327055423111e-01
7.540922997659251781e-01,5.064883435498395148e-01,4.051867711404116279e-01,4.298750891416500131e-01,3.453008145483427160e-01,3.131893382352943789e-01,5.275160845588251490e-01,3.914866727941199720e-01,2.368511963245435725e-01,-3.124067279520734708e-01,1.537164264146282378e-01
7.555872573402189207e-01,3.162295566098974331e-01,3.000607450301741586e-01,4.072952614390787374e-01,3.010393496330047713e-01,2.379940257352960720e-01,2.379365808823570849e-01,4.261259191176461347e-01,1.143991278247547816e-01,3.173806030748851231e-02,8.100310914299438392e-02
7.538007025366323388e-01,3.405929535504779171e-01,3.947394536142620480e-01,3.684511334827673679e-01,3.737533900857507030e-01,3.242761948529424565e-01,5.102826286764707842e-01,2.284581801470619566e-01,-7.981885316137020403e-02,-1.281364972115777157e-01,-1.262416876409817312e-01
7.531141470969862084e-01,2.948291219297643484e-01,3.168447487638506588e-01,4.228069595212280984e-01,3.470234317455448969e-01,3.149701286764717278e-01,5.574448529411809572e-01,3.469669117647067869e-01,1.380842474572090695e-01,-3.969626050399358008e-01,-2.084290527655981162e-02
7.546230186495033188e-01,4.080134648952131182e-01,3.574088176396058580e-01,3.960197779599093915e-01,2.971245128272843039e-01,3.494370404411792363e-01,3.052619485294129631e-01,3.523092830882356141e-01,-2.439567322142824693e-02,1.425844201873756878e-01,-2.013235168758642502e-02
7.540994555261538723e-01,4.912652554583331055e-01,3.453308914346372438e-01,3.931101062673626467e-01,3.306795206989178726e-01,3.462201286764710062e-01,4.046989889705895349e-01,5.102251838235306591e-01,-7.650293641282782109e-02,2.250086365083157208e-02,-8.574013306948508051e-02
7.540624840983101151e-01,3.984588847178140436e-01,3.287228765754086623e-01,2.956515588548347950e-01,3.987194228848063293e-01,3.985523897058834142e-01,5.511259191176494099e-01,3.707490808823558082e-01,9.805639527836124136e-02,1.122674670578344691e-01,6.110760865173233553e-02
7.540034490764301323e-01,3.999524864079647135e-01,3.192742330427573716e-01,2.468396306270963791e-01,2.804596641562887016e-01,2.969324448529429006e-01,3.993566176470599305e-01,3.412224264705898680e-01,4.713338806858407420e-02,2.321141723980528482e-01,1.117937646651841060e-01
7.540135864034230861e-01,2.959021613365159786e-01,4.115755413261640849e-01,3.243570901045302879e-01,4.049297493923931235e-01,4.136603860294130741e-01,3.149701286764721164e-01,2.846966911764715613e-01,1.871124450963917996e-02,8.266106751726491619e-02,-2.591152087790509762e-01
7.540674533762474763e-01,4.668087741261769952e-01,3.560097185851189283e-01,4.017082597432098945e-01,4.063971221831144676e-01,2.146139705882383619e-01,3.488625919117649965e-01,3.853400735294133517e-01,1.762172900654619401e-01,-6.655518616719720282e-02,-8.716124024743165943e-02
7.546254039029111071e-01,4.354447695126341666e-01,2.737820825077426079e-01,3.199149601825489464e-01,4.003887184733567195e-01,4.338235294117666618e-01,2.958409926470607632e-01,2.822840073529443439e-01,-7.816089478709950522e-02,1.207941101255175370e-01,-1.800069092066526252e-02
7.537933480052955160e-01,3.769704598656821171e-01,3.801196122861522642e-01,3.170856574913554216e-01,3.466627774280872654e-01,3.351907169117662733e-01,2.912454044117656626e-01,5.444048713235273285e-01,1.397422058314831510e-02,4.026470337517253778e-02,1.143991278247547816e-01
7.567437077015072289e-01,4.231354110563163573e-01,4.020145403011749496e-01,3.450655480068750558e-01,3.655127315516846775e-01,4.021139705882390558e-01,3.355928308823556971e-01,3.454159007352951560e-01,-1.729013733169172118e-01,4.737023926491090373e-03,-7.697663880547660209e-02
7.535263983945633681e-01,3.924774332328670456e-01,3.453088669805432498e-01,4.646778738200738057e-01,3.405399489683417213e-01,3.155445772058830811e-01,3.184742647058859122e-01,2.093290441176498262e-01,-1.769278436544344801e-01,-6.537093018557509072e-02,-6.300241822232849342e-02
7.534204533889692357e-01,3.665710357258157304e-01,3.702842326109006543e-01,3.885507942077998100e-01,3.745394011264736034e-01,3.492072610294120749e-01,4.316406250000012212e-01,3.307100183823566963e-01,3.289863116947923660e-01,-2.813792212335562981e-01,-1.556112359852255544e-01
7.547567916115400788e-01,4.523518630351241465e-01,3.713691279636330833e-01,3.267065385875813077e-01,3.358791253699330293e-01,3.552389705882372795e-01,7.680951286764732266e-01,4.385340073529419014e-01,1.440055273653222112e-01,-6.466037659660139880e-02,9.853009767100934235e-02
7.562191507225712872e-01,3.545541081821209639e-01,4.154505795643552157e-01,4.038812876708114397e-01,3.217953624916983779e-01,5.831801470588290348e-01,2.767118566176484662e-01,1.865234375000015821e-01,1.785858020287067471e-01,-1.584534503411204609e-01,-3.339601868176071686e-02
7.517523661713816363e-01,4.483241456387256907e-01,4.451274059660731974e-01,4.801809056482789217e-01,3.313255622498301189e-01,2.796989889705908117e-01,3.001493566176489103e-01,4.372702205882354476e-01,-1.006617584379309316e-01,1.655589862308570193e-01,-5.589688233259260813e-02
7.540352524552156321e-01,2.812522249335158153e-01,4.071055595124397630e-01,3.796278638343028033e-01,2.954511197607095907e-01,2.069163602941195834e-01,7.103056066176335337e-01,5.669806985294056911e-01,1.184255981622700862e-02,-3.010378705284941225e-01,5.518632874361926177e-01
7.508914884617354790e-01,3.126110307911646458e-01,3.744348988684588209e-01,2.982360258937439279e-01,4.535971988408389333e-01,3.643727022058861342e-01,3.610409007352926580e-01,4.051585477941203051e-01,7.342387086060634879e-03,-6.229186463335456558e-02,-3.062485968476366671e-01
7.552614714787294625e-01,3.246553650749767206e-01,3.119348476529312242e-01,3.115207094635260021e-01,3.899960367280463358e-01,4.551930147058844134e-01,2.872817095588246494e-01,2.409811580882364468e-01,-1.122674670578337613e-01,5.708113831421571249e-02,-3.955414978619904015e-02
7.544351799435154993e-01,4.493754373730301510e-01,3.084943140381189997e-01,3.325060305586194365e-01,2.839678550048534422e-01,3.344439338235325465e-01,5.680721507352941568e-01,3.636259191176476890e-01,3.458027466338336325e-02,1.160570861990234404e-02,-5.542317993994334835e-02
7.548724764018931443e-01,4.314607480634382597e-01,4.693631905916619829e-01,3.616324792258447385e-01,3.696598053857186317e-01,2.807329963235322690e-01,3.127872242647066203e-01,2.883157169117667173e-01,-9.781954408203602513e-02,-6.892369813044238458e-02,9.734584168938725801e-02
7.531851083859149032e-01,3.731441173757838459e-01,3.269813030716272051e-01,3.051005877354920903e-01,3.355602866555086883e-01,2.846392463235312142e-01,3.393267463235322690e-01,3.111213235294134072e-01,1.736119269058908066e-01,7.555553162752909335e-02,1.421107177947262545e-01
7.540648693517223444e-01,2.931925094994283776e-01,3.392557704938992114e-01,2.951124787243684100e-01,4.263330420516182606e-01,4.247472426470593754e-01,2.112247242647085077e-01,2.289177389705900345e-01,-5.352837036934691983e-02,-5.447577515464466572e-03,-1.115569134688602637e-01
7.541491483055204892e-01,4.243969757448784463e-01,2.742373181453305886e-01,3.474523997386488872e-01,3.656689537650802957e-01,3.376608455882362803e-01,3.709214154411792919e-01,3.995289522058839693e-01,1.032671215975011492e-01,6.513407898925038797e-02,-2.771158996997152499e-02
7.549823968298408072e-01,3.096712205694377995e-01,3.584349299459120286e-01,4.378349291208101790e-01,3.267545044049113834e-01,3.611557904411791808e-01,5.704273897058866893e-01,3.135914522058854681e-01,1.065830383460412804e-02,-1.231626220887634821e-02,-1.414001642057526320e-01
7.543262533711573292e-01,4.065600371378657596e-01,3.431308710713799615e-01,3.227234823496166749e-01,3.208945377220766004e-01,4.043543198529427896e-01,3.662109375000009437e-01,2.865923713235304926e-01,-6.418667420395172962e-02,-8.218736512461660704e-02,3.813304260825158692e-02
7.555965995827402804e-01,3.214629826822732461e-01,3.433231045356014421e-01,3.863320436600099494e-01,3.811250323172585275e-01,5.212545955882333937e-01,3.882697610294119084e-01,3.009535845588260927e-01,2.851688403747515421e-01,3.552767944868712863e-03,-8.763494264008089840e-03
7.528515704508443873e-01,5.630866149178908042e-01,3.973339067856554996e-01,2.881650696277064938e-01,3.657372350566267527e-01,3.478285845588248715e-01,2.132927389705902566e-01,4.547334558823541983e-01,1.546638311999281867e-01,-1.186624493585965584e-01,1.160570861990263547e-01
7.546393178811302560e-01,3.525129863228534943e-01,3.136648044945284930e-01,3.417671633115415553e-01,3.908383379158688054e-01,3.161764705882362803e-01,3.577665441176474670e-01,3.201976102941202496e-01,-7.863459717974807806e-02,-1.226889196961144790e-01,8.289791871358970221e-02
7.548873842356991215e-01,3.099924159334650486e-01,3.302716779299787464e-01,4.008449464265826934e-01,2.991710052294095368e-01,2.943474264705890908e-01,2.857881433823556971e-01,3.914866727941210822e-01,6.394982300762673544e-02,-1.729013733169183081e-02,-1.129780206468074533e-01
7.541521298722804190e-01,3.856396315955197829e-01,3.715089515443130708e-01,4.127601280978825393e-01,3.785553589932660334e-01,4.281939338235309922e-01,3.437500000000015543e-01,5.557789522058811382e-01,5.210726319139936946e-02,2.581678039937532199e-01,5.234411438772365588e-02
7.545464917692875639e-01,3.316560231720347418e-01,3.495525600995275650e-01,2.799575840107093594e-01,3.987590574860054304e-01,3.902228860294134072e-01,2.374770220588262870e-01,3.210018382352944899e-01,2.797212628592866679e-01,-5.637058472524136832e-02,2.387460058951415831e-01
7.530171467916759731e-01,3.210096317870964056e-01,3.642272629287429120e-01,4.262036525099010542e-01,2.780244450731789163e-01,4.762178308823517003e-01,2.315027573529438165e-01,4.947725183823550310e-01,-9.947750245631114402e-03,-7.910829957239778887e-02,-7.887144837607303061e-02
7.526146352788548599e-01,3.628209097179999620e-01,3.852655218182203800e-01,3.767013491833493544e-01,3.284561131187511140e-01,3.239315257352964883e-01,2.475873161764728936e-01,3.918313419117672725e-01,5.921279908113528598e-03,4.073840576782145756e-02,-3.623823303765498494e-02
7.539233443161004189e-01,3.015532169283491881e-01,4.153247596440675093e-01,3.421785658000017216e-01,3.905859770036972378e-01,3.290441176470589313e-01,4.634650735294137402e-01,3.816636029411783482e-01,-1.572691943594976549e-01,-5.684428711789060035e-02,-1.444792297579721441e-01
7.535605870267636508e-01,3.465332421249842643e-01,4.581976368600303440e-01,3.330273508724585496e-01,3.245006258689965839e-01,3.015854779411785147e-01,2.660271139705902566e-01,2.583869485294136292e-01,1.373736938682358633e-02,-7.839774598342362510e-02,2.505885657113685050e-01
7.554055805388755207e-01,3.256073851168823086e-01,3.400979346130229564e-01,3.399053663948644610e-01,4.150301724023159888e-01,3.579963235294137958e-01,4.001608455882374460e-01,4.250344669117646634e-01,-1.018460144195556250e-01,-1.122674670578346912e-01,1.729013733169143183e-02
7.550287105002043697e-01,3.500242836556420878e-01,4.355456981374815073e-01,4.176990000389962376e-01,3.474800704815201313e-01,3.939568014705913113e-01,3.419692095588244829e-01,2.671185661764729491e-01,-1.421107177947313581e-02,-1.432949737763484221e-01,1.444792297579725326e-01
7.523218454228598473e-01,2.825689513354616156e-01,3.108174204422595177e-01,3.820947483623186036e-01,2.537568357811115227e-01,4.762752757352941568e-01,3.401309742647085077e-01,5.209673713235261072e-01,-1.612956646970138963e-01,2.579309527974298355e-01,2.749842389327973313e-01
7.542896794855483700e-01,3.996375802922744191e-01,4.598181939194184720e-01,4.403333292560705492e-01,4.011652204862916626e-01,4.074563419117658847e-01,5.070657169117623875e-01,3.307100183823551975e-01,7.342387086060784933e-03,-2.716683221842522422e-01,2.692998102210078515e-01
7.520713938148808619e-01,3.402970302442528960e-01,3.853331488293820772e-01,5.093453722342967671e-01,5.124978745253406798e-01,3.920036764705907006e-01,3.142807904411784037e-01,8.198529411764673425e-01,1.463740393285688224e-01,-5.992335267010884953e-02,4.244373438135833343e-01
7.552318545822290785e-01,2.989780948825582763e-01,4.692695728438348035e-01,3.655431815164842391e-01,4.398971049750240447e-01,4.766199448529404026e-01,4.272173713235306591e-01,2.819967830882383342e-01,-1.688749029793992218e-01,-1.451897833469446564e-01,-7.745034119812602147e-02
7.534582199012862525e-01,3.439818253271829662e-01,3.414228612957642683e-01,3.270492910276204812e-01,4.038143723892388404e-01,5.144186580882330606e-01,3.818359375000029421e-01,3.578814338235303261e-01,-2.250086365083213413e-02,-2.413513690547114676e-01,2.079553503729501540e-01
7.530372226745389863e-01,3.418086817487570039e-01,3.636951196247735218e-01,2.883513413637636136e-01,3.313470861428428060e-01,3.845932904411782371e-01,2.851562500000029976e-01,3.894186580882355586e-01,1.882967010780137729e-01,1.539532776109540368e-01,-9.213511537024743348e-02
7.557373295338897234e-01,4.699141922132144544e-01,4.127288896332569346e-01,3.795778532054410181e-01,3.021124530088836191e-01,3.464499080882361692e-01,4.279067095588252045e-01,3.602941176470624285e-01,1.352420331013146348e-01,-2.413513690547109125e-01,-2.084290527655987546e-01
7.529690441812519897e-01,4.222940265961842021e-01,3.268419761207344565e-01,3.752951026602925899e-01,3.579573909174461055e-01,3.446691176470609297e-01,5.827205882352917143e-01,4.434168198529407356e-01,-4.310691773106691688e-02,-5.826539429583807439e-02,-1.816648675809248437e-01
7.530241037807831050e-01,3.516784812066645061e-01,4.600148204124047679e-01,3.594537181624258837e-01,3.447462648713774946e-01,4.787454044117623320e-01,3.831571691176492989e-01,3.131893382352967659e-01,3.600138184133108710e-02,1.814280163846009597e-01,1.724276709242683336e-01
7.539217541471625594e-01,3.703973262020273105e-01,4.380274428405869225e-01,3.447155482308372765e-01,4.112579945949573768e-01,4.548483455882331716e-01,4.849494485294130186e-01,3.307674632352961552e-01,1.046882287754482693e-01,5.542317993994345243e-02,-6.679203736352118392e-02
7.554904558060223652e-01,3.056592620757249690e-01,3.776729651089408279e-01,2.975927987401150721e-01,3.069676229817632218e-01,3.878102022058834142e-01,4.053308823529437888e-01,2.796989889705905341e-01,1.617693670896636626e-01,5.637058472524119485e-02,8.929290101435215232e-02
7.552465636449210429e-01,3.639691197370661380e-01,4.044891694193311071e-01,3.450885194608244722e-01,3.232916558034546473e-01,3.087086397058824705e-01,2.474724264705900068e-01,4.460592830882367243e-01,-1.264785388373057817e-01,2.794844116629585651e-02,-1.494531048807882512e-01
7.541998349404641644e-01,3.526422876342480972e-01,3.348945400823678531e-01,4.379984212796387832e-01,2.905439405540991560e-01,2.851562500000026645e-01,3.403607536764725605e-01,5.228630514705890908e-01,6.158131104437214801e-03,-1.153465326100523991e-01,9.189826417392311930e-02
7.547301562818056198e-01,4.074848236113218780e-01,4.304232819282747813e-01,3.166559613634839510e-01,3.811768837808809374e-01,4.104434742647059542e-01,2.429342830882368909e-01,4.789177389705897570e-01,4.808079285388180274e-02,8.881919862170394031e-02,1.143991278247564053e-01
7.530952638408320299e-01,4.081972672499623034e-01,4.055967536825164643e-01,4.679124304196970452e-01,4.123899209644895092e-01,3.555836397058846909e-01,2.199563419117667451e-01,5.178653492647067313e-01,7.295016846795990273e-02,1.437686761689994930e-01,3.199859662344589073e-01
7.533534675223899635e-01,3.442221460936818467e-01,4.041155308759369347e-01,3.227154067914820290e-01,4.616976295526812879e-01,3.677045036764691188e-01,3.973460477941185842e-01,4.415785845588257041e-01,9.781954408203623330e-02,4.334376892739071063e-02,-1.025565680085277626e-01
7.541718082129044154e-01,4.111647967045959917e-01,4.692685433141260964e-01,3.126804400429721298e-01,3.103966026498640174e-01,2.370749080882386672e-01,2.956112132352975985e-01,3.413947610294137402e-01,-1.437686761689964399e-01,-1.766909924581099300e-01,3.576453064500561413e-02
7.548440521321003738e-01,4.236337176252473191e-01,3.269964751144531223e-01,3.371284307393424551e-01,3.654234197600058076e-01,3.212316176470596529e-01,7.583869485294144619e-01,3.663832720588247049e-01,2.197979101891773257e-01,-1.094252527019388410e-01,7.721349000180156852e-02
7.515685028877417961e-01,3.616124828660366997e-01,4.504014208759093973e-01,3.463200335245645856e-01,4.090480055221823452e-01,2.944623161764723940e-01,1.568818933823546702e-01,3.652343750000007772e-01,-1.781120996360578690e-01,-5.566003113626762783e-02,2.586415063864027086e-01
7.529956795109943313e-01,3.315502015750422804e-01,3.370348674830639379e-01,3.868759643263715020e-01,3.763451627312873748e-01,3.574793198529424565e-01,3.855698529411771824e-01,3.423713235294114088e-01,-6.276556702600324944e-02,2.051131360170559970e-01,-1.961127905567226770e-01
7.527052749084049976e-01,3.316318083302856046e-01,4.570976636789326752e-01,4.241722619174959630e-01,3.766699054886443743e-01,4.350298713235295489e-01,3.250804227941196944e-01,2.856158088235316583e-01,-2.228769757413946173e-01,1.579797479484704725e-01,4.737023926489260673e-04
7.540380352508623263e-01,3.209944741603634188e-01,3.687178206998484309e-01,2.870904013996816162e-01,3.761113953151934419e-01,3.185317095588272029e-01,2.466107536764722552e-01,4.514590992647084522e-01,9.497732972614243707e-02,3.055380432586628225e-02,-2.730894293622000979e-01
7.534588162146362844e-01,2.511969664311184403e-01,3.488918314274954136e-01,4.354336554703871487e-01,3.169413978561495537e-01,4.721392463235295489e-01,4.145220588235318804e-01,3.829273897058860232e-01,5.566003113626970256e-02,1.894809570596368495e-02,1.155833838063774904e-01
7.514124675605542425e-01,4.079105638546863255e-01,4.175040056819297463e-01,3.853936581170798181e-01,3.892261183578065720e-01,4.710477941176497430e-01,3.224954044117662733e-01,3.601792279411780151e-01,-2.572203992084549640e-01,1.383210986535333975e-01,2.439567322142798811e-01
